1.427417274155322324e-01,9.559052771806570981e-01,-8.151273805527459171e-02,2.384127302666398940e+00,8.819301328890325475e-01,7.772518308706060086e-01,1.248588884309850711e+00,-3.789511137650032335e-01,-1.116531768682987424e+00,-1.256854869290632948e+00,-4.099536445080033120e-01,-2.372249890678775675e+00,-1.526335297025349869e+00
-1.454013934447487610e+00,-9.571949485354052101e-01,3.468590559399054030e-01,3.803893603212044061e-01,-2.928996015853170820e-01,1.488125635740156660e+00,2.012737085530703407e+00,7.787117216028413003e-01,-6.709892702722097813e-01,-1.773340878043322133e-01,-1.393894190640979414e+00,-1.357610362791580094e+00,-1.686060464223907873e+00
2.338177624793564557e-01,7.563561388239204986e-01,-8.055028342264750618e-01,-6.394652473353164002e-01,2.982210685761850666e+00,1.179708425461043486e+00,1.951866967094650684e+00,-2.113204702363870591e-01,6.997419555840278527e-01,-2.234724677661479586e-01,-2.176032464098565988e+00,-1.430760840439822434e+00,-1.097245816812578489e+00
3.786105931101839128e-01,6.555737141293178638e-01,1.638797975649253003e+00,-2.415516236465412858e-01,2.887665913757859748e+00,1.146191298538672854e+00,9.432524846025587273e-01,-4.188121062558594065e-01,-2.466896489131009229e+00,-6.236192747889643950e-01,-8.713338316538764561e-01,-1.983165359280874840e-01,7.429631737493447297e-03
3.367510220056857850e+00,3.657057801191574864e+00,5.997803760321473998e-01,1.978688969293278754e+00,9.632331194840201283e-01,1.838920688909003287e+00,1.065111810003460668e+00,-2.225824495808758297e+00,8.933471542578458324e-01,-6.035968925572212512e-02,-1.626166057944642640e+00,-8.284668478523951052e-01,-1.484588149541306690e+00
-6.298600912189813439e-01,-4.994466545637972765e-01,5.965752919285007838e-01,1.364891887816848559e+00,3.189131410662539245e+00,2.117814908809991237e-01,-9.133444463282460735e-01,-2.064894778789798657e+00,-1.722121462398031433e+00,1.477681164928498492e-01,-4.756191898024182407e-01,-1.708967390549721355e+00,-6.192225577174511608e-01
-1.141373707071542620e+00,-1.089516323407258014e+00,-8.474956464775843523e-01,-8.949244829469108486e-01,2.446780219986154581e+00,8.242639187445769400e-01,3.941640019909780079e-01,8.006210497742785037e-01,-1.489503023070503085e+00,1.227010219987401340e+00,7.300335994904731951e-01,-1.062146050719745993e+00,-3.487527185718223843e-01
-2.562613076308612459e-01,4.189232848583882562e-01,7.030138672985728476e-01,1.653524821893979757e+00,3.072647257947236810e+00,2.124176832975092744e+00,1.117096392970808427e+00,1.835738826694666814e+00,1.538105268770849632e+00,-1.570245997431852780e-01,-2.910380106434184988e-01,2.989802455827278438e-01,4.889749266153231577e-01
-1.124270383233847842e-01,3.316823281498584297e-01,1.526204392884882743e+00,1.577427385228218570e+00,2.464471815174598124e+00,3.394487268608520569e+00,4.283786753335880881e+00,1.255628112926401085e+00,-1.203336015030113337e+00,7.169506924985016294e-01,1.582139319691117541e+00,1.734921831934307157e+00,1.877516710102035802e+00
4.782825799671180378e-01,1.443956558658101574e-01,1.369829912639915381e+00,1.260081583361606361e+00,-2.875181277713501071e-01,2.322364758772573978e+00,1.626886206618409547e+00,-7.232536348339031473e-01,-3.783440231338294768e-01,-4.240153792496592633e-01,-1.607005065693244417e+00,-1.247980144437261352e+00,-1.810236129723998610e+00
1.082717193059133276e+00,2.654744212683901150e+00,2.776823891355756579e+00,2.712255522701303434e+00,2.280956603748342637e+00,3.310972437160516701e+00,9.446402877335102755e-01,1.013650653082526665e+00,-1.809650184783629934e-01,-8.778988704135286536e-01,5.401465445227919826e-01,6.125892643291193096e-01,7.663530847552370018e-01
8.908507485235924728e-01,1.422102004361118111e+00,2.230924979807350716e+00,6.971817291192260457e-01,2.124848402627423027e+00,4.318781124443784591e+00,3.952284254345546088e+00,9.075491776485351547e-01,-1.949511537689331053e+00,-1.192912434855811776e+00,1.630868493989337642e+00,8.406903061403423472e-01,1.156056979001737428e+00
