fpc_1,fpc_1_lag1
-0.19495027549108143,-0.18985092525717204
-0.19619194879035073,-0.19495027549108143
-0.2000217973448676,-0.19619194879035073
-0.2040577150477651,-0.2000217973448676
-0.19075099302243786,-0.2040577150477651
-0.1871696236136753,-0.19075099302243786
-0.17831422634521257,-0.1871696236136753
-0.1724457788121622,-0.17831422634521257
-0.18686804547399788,-0.1724457788121622
-0.205794904792418,-0.18686804547399788
-0.20979931155508555,-0.205794904792418
-0.22079603210195736,-0.20979931155508555
-0.22005261693981998,-0.22079603210195736
-0.22567439231990227,-0.22005261693981998
-0.2218923558591376,-0.22567439231990227
-0.21651008623147464,-0.2218923558591376
-0.2046402400253481,-0.21651008623147464
-0.19185743307508982,-0.2046402400253481
-0.1905563584180816,-0.19185743307508982
-0.19375333129168396,-0.1905563584180816
-0.19965723653363365,-0.19375333129168396
-0.20837039287617803,-0.19965723653363365
-0.21465868774412344,-0.20837039287617803
-0.21151103385452286,-0.21465868774412344
-0.20384420081574878,-0.21151103385452286
-0.2104604286970488,-0.20384420081574878
-0.22761532396412962,-0.2104604286970488
-0.23386076825609164,-0.22761532396412962
-0.2443611439399047,-0.23386076825609164
-0.24392676445874184,-0.2443611439399047
-0.23939149005298999,-0.24392676445874184
-0.23638194065308885,-0.23939149005298999
-0.22730379808874102,-0.23638194065308885
-0.2273702541593337,-0.22730379808874102
-0.23242196295247322,-0.2273702541593337
-0.2360627501459832,-0.23242196295247322
-0.24033360574027376,-0.2360627501459832
-0.2483849216654773,-0.24033360574027376
-0.24857618305977588,-0.2483849216654773
-0.24917753880132895,-0.24857618305977588
-0.24542766978154335,-0.24917753880132895
-0.240668216915344,-0.24542766978154335
-0.24364421926740218,-0.240668216915344
-0.25207376071850573,-0.24364421926740218
-0.25969240999792564,-0.25207376071850573
-0.2679900508859958,-0.25969240999792564
-0.27252035361367716,-0.2679900508859958
-0.2708053753116301,-0.27252035361367716
-0.2791267769008805,-0.2708053753116301
-0.2735975358059763,-0.2791267769008805
-0.2706460281953479,-0.2735975358059763
-0.27412380822147697,-0.2706460281953479
-0.26493482082324266,-0.27412380822147697
-0.25785562996555283,-0.26493482082324266
-0.252639177019614,-0.25785562996555283
-0.25929201234623556,-0.252639177019614
-0.2583866062318485,-0.25929201234623556
-0.2789812100727102,-0.2583866062318485
-0.29058048765438793,-0.2789812100727102
-0.2818136561827652,-0.29058048765438793
-0.28341480780983225,-0.2818136561827652
-0.28681690136009913,-0.28341480780983225
-0.281482774171395,-0.28681690136009913
-0.28734178892720524,-0.281482774171395
-0.2986825456377059,-0.28734178892720524
-0.2723164188028364,-0.2986825456377059
-0.2626283783760517,-0.2723164188028364
-0.2693585570816173,-0.2626283783760517
-0.2919947168314114,-0.2693585570816173
-0.3113737111217585,-0.2919947168314114
-0.3164690090716524,-0.3113737111217585
-0.3195731590766037,-0.3164690090716524
-0.3250915202128246,-0.3195731590766037
-0.325888578910845,-0.3250915202128246
-0.294862924309821,-0.325888578910845
-0.24934861864368263,-0.294862924309821
-0.25285132622155454,-0.24934861864368263
-0.2535708433156849,-0.25285132622155454
-0.25162539899358094,-0.2535708433156849
-0.254486578018131,-0.25162539899358094
-0.2606832531972812,-0.254486578018131
-0.24747031166546457,-0.2606832531972812
-0.25005471254572564,-0.24747031166546457
-0.2516496574056125,-0.25005471254572564
-0.2522282548045673,-0.2516496574056125
-0.2538151512616329,-0.2522282548045673
-0.25534988056697294,-0.2538151512616329
-0.25556614500057473,-0.25534988056697294
-0.25634243303683746,-0.25556614500057473
-0.25581493391919,-0.25634243303683746
-0.25545791529327094,-0.25581493391919
-0.25644880614976906,-0.25545791529327094
-0.25445830103115963,-0.25644880614976906
-0.25758295621251415,-0.25445830103115963
-0.2584160369686359,-0.25758295621251415
-0.2580117782698468,-0.2584160369686359
-0.2587786029706039,-0.2580117782698468
-0.2590414991914299,-0.2587786029706039
-0.25984723607310756,-0.2590414991914299
-0.25428275320573396,-0.25984723607310756
-0.25496823806668395,-0.25428275320573396
-0.2553219618064279,-0.25496823806668395
-0.25713379496354627,-0.2553219618064279
-0.23448944907254168,-0.25713379496354627
-0.24154401466602685,-0.23448944907254168
-0.24083305359196128,-0.24154401466602685
-0.2019073847235023,-0.24083305359196128
-0.20554655053163734,-0.2019073847235023
-0.2463895868029773,-0.20554655053163734
