1.267446329196294207e-02,4.332888250549634876e-03,1.203015239702330888e-03,7.983504070176019663e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.332888250549634876e-03,1.461868694362541098e-02,1.043918084663649284e-02,2.301027015265490888e-03,1.979531306359502251e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.203015239702330888e-03,1.043918084663649284e-02,2.178846716156436839e-02,1.497431211518468648e-02,1.581127220695769265e-03,1.313447676323079094e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.983504070176019663e-05,2.301027015265490888e-03,1.497431211518468648e-02,3.195366008138213199e-02,1.575589262776904212e-02,1.587725658383634187e-03,1.319687537573000259e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.979531306359502251e-05,1.581127220695769265e-03,1.575589262776904212e-02,3.195366008138213892e-02,1.575462696039014315e-02,1.587241370644833487e-03,1.330584011696001018e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.313447676323079094e-05,1.587725658383634187e-03,1.575462696039014315e-02,3.195879356590687614e-02,1.575233666571202243e-02,1.586573957293122786e-03,1.330584011696005423e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.319687537573000259e-05,1.587241370644833487e-03,1.575233666571202243e-02,3.196349043261122180e-02,1.575233666571202590e-02,1.587241370644835222e-03,1.319687537572999750e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.330584011696001018e-05,1.586573957293122786e-03,1.575233666571202590e-02,3.195879356590686227e-02,1.575462696039014315e-02,1.587725658383633536e-03,1.313447676323078077e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.330584011696005423e-05,1.587241370644835222e-03,1.575462696039014315e-02,3.195366008138214586e-02,1.575589262776904212e-02,1.587725658383633536e-03,1.319687537573003139e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.319687537572999750e-05,1.587725658383633536e-03,1.575589262776904212e-02,3.195366008138213892e-02,1.575462696039014315e-02,1.587241370644833921e-03,1.330584011696004068e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.313447676323078077e-05,1.587725658383633536e-03,1.575462696039014315e-02,3.195879356590685533e-02,1.575233666571201896e-02,1.586573957293120401e-03,1.330584011696002712e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.319687537573003139e-05,1.587241370644833921e-03,1.575233666571201896e-02,3.196349043261122874e-02,1.575233666571202243e-02,1.587241370644835656e-03,1.319687537573010592e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.330584011696004068e-05,1.586573957293120401e-03,1.575233666571202243e-02,3.195879356590685533e-02,1.575462696039015009e-02,1.587725658383636138e-03,1.313447676323077061e-05,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.330584011696002712e-05,1.587241370644835656e-03,1.575462696039015009e-02,3.195366008138215280e-02,1.575589262776904906e-02,1.581127220695767964e-03,1.979531306359501574e-05,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.319687537573010592e-05,1.587725658383636138e-03,1.575589262776904906e-02,3.195366008138215280e-02,1.497431211518468475e-02,2.301027015265490888e-03,7.983504070176014242e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.313447676323077061e-05,1.581127220695767964e-03,1.497431211518468475e-02,2.178846716156436145e-02,1.043918084663649631e-02,1.203015239702329587e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.979531306359501574e-05,2.301027015265490888e-03,1.043918084663649631e-02,1.461868694362540230e-02,4.332888250549626202e-03
