-2.499352011215955349e-01,5.504803803632853099e-02,7.152036047826187959e-02,-1.551992366379831567e-01
1.916768131800088426e-01,-1.577181621513566168e-01,-6.788637556481719182e-02,-1.859211911134387163e-01
1.936280570071472196e-01,5.467272146884010614e-02,1.479654354431652885e-01,-3.297857763775201290e-02
-2.257447633978508783e-01,4.150437259365115650e-01,9.778786095969646541e-03,-8.092782256205498237e-02
-3.879639883080567841e-01,-1.268109984010940550e-01,-2.379438208932669607e-01,2.911708582136418588e-02
-5.724218621519096273e-02,1.068900494019469904e-01,-1.215419426927432933e-01,7.774671914210690149e-02
-3.354951646359047301e-01,-2.974477823743603214e-02,-7.945782279059815378e-02,1.644093763249492302e-01
-2.382166192346686362e-01,-9.815550998758228174e-02,-8.658120422988638265e-02,-1.062408338770699512e-01
7.917338365199065586e-02,8.190883837119251887e-03,6.895053464750390548e-02,-5.429036316225517057e-03
2.024632783971750394e-01,2.569295678702646635e-01,2.985460911555868138e-02,7.336225044244916449e-02
4.519062484445653810e-02,7.325230580292928229e-02,-8.589988367998492580e-02,-6.341085102115361083e-02
-6.539896660266054929e-02,1.269120939441787665e-01,2.446346384991563705e-01,6.258577109470959965e-02
-2.353295073479765576e-01,1.894282323690081871e-01,-5.023510124958155930e-03,1.507966142087966144e-01
-1.006349618314123645e-01,-2.712381349699912727e-04,2.381314567324136974e-02,-1.166371192563052522e-01
1.759140338238379675e-01,-2.245241781065375475e-01,-3.022790249277909624e-02,9.168051570442482812e-02
-1.185154477692050706e-01,2.170714661051727050e-03,1.487757079114141456e-01,-3.136012037581183964e-01
2.794937612380518285e-02,-1.210151522235195370e-01,-1.285009896692681231e-01,9.612382964150895104e-02
1.570326134509551219e-01,-2.103659596406878829e-01,5.984005528917890615e-02,-8.500877401220799379e-02
2.658435041675106247e-01,-6.907123541243319342e-02,1.355307918054658445e-01,6.690305524780061630e-02
-2.095399596727788027e-01,7.495990721569829873e-02,-7.784946095094402718e-02,-2.566832224221977238e-02
-2.734314619577637995e-01,-1.702440847152714848e-02,-1.655555800925350568e-02,1.356668584064726554e-02
-6.630488619224840507e-02,2.222600004583587807e-01,3.356150502856573153e-02,4.073377198367297142e-02
-1.669018626738170419e-01,5.569751587157648759e-02,8.935894369439320584e-02,2.089757450320988141e-01
4.961206249769267024e-02,-5.000100816682090388e-02,-7.988904463706739123e-02,1.576902696190224107e-01
-1.768606514253621420e-01,4.243909624276092328e-03,4.118286049692911760e-02,-4.747522769609849314e-02
1.522549069777016650e-01,-6.403410089804681404e-02,6.438676316904484720e-02,-8.199380375538514731e-02
-6.687664394690470693e-02,8.154354073073255549e-02,-1.334041615386710178e-01,-1.085549528633649174e-01
-1.360495963542013576e-01,-5.868355347620220208e-02,-5.641593026416358986e-02,7.985838095060038277e-02
-6.201222285250676536e-02,2.620688303609007216e-02,-1.728874497238600330e-02,9.293968505959505910e-02
1.774398961011965092e-01,4.472843708309259814e-02,1.031312740757954621e-01,7.722037617006159704e-02
-1.752035037949489227e-01,-9.478681755546243537e-02,1.459107261573072412e-01,1.685592651299011036e-01
-2.239385887178463597e-01,-4.812133349765609219e-02,-7.145422820809704811e-02,-7.212516162612019055e-02
-1.196061125307087414e-01,-7.388979793421249220e-02,-1.270027791219152137e-02,7.818662057107857166e-03
1.219926165000494861e-01,-2.144820353044074035e-01,-3.706279985990273279e-02,-9.702281685003007194e-02
1.766312560320889014e-01,-6.271287991746854473e-02,-9.871105576373692680e-02,-1.297836151530090687e-01
-1.130041009475179908e-01,-1.222361107015745019e-01,-1.538960219054621437e-01,-1.337756629598038129e-02
-2.081012414964986956e-01,2.832661677041865000e-01,5.784473652260507109e-02,-2.151677488268388116e-01
-2.636087016421767015e-01,-7.733380842051408577e-02,3.527205924751765087e-01,2.999237744742555903e-02
1.072299240225431521e-01,7.923584018258757189e-02,2.502173311776049180e-01,5.019256312720355578e-02
2.320071673455136874e-01,-8.565629835174977391e-02,9.385977473443357644e-03,-1.078828625330508911e-01
