fpc_2,fpc_1_lag1,fpc_2_lag1
2.048405057481215,0.5776358880799529,0.6605722694601794
0.8517671156231431,0.27079830571417474,2.048405057481215
-1.0516420269658469,0.16349489474930806,0.8517671156231431
0.545415207418529,0.5747383022053042,-1.0516420269658469
-1.3323908588274842,0.2843182392907466,0.545415207418529
-0.5024815947608711,0.39019988949505385,-1.3323908588274842
-1.9739213338571457,0.8628938276520607,-0.5024815947608711
0.5553460775266092,1.0336273596267358,-1.9739213338571457
1.4791407850079987,0.013089952154554056,0.5553460775266092
-0.3134937528945583,0.35179325100693853,1.4791407850079987
0.011895386381697149,0.7923063378622985,-0.3134937528945583
0.7051601435506387,0.5071984575249078,0.011895386381697149
1.4249610606597098,0.26667718509510274,0.7051601435506387
1.9393035797336042,0.42624021373230375,1.4249610606597098
0.41618097172271895,0.34897599084066755,1.9393035797336042
0.3789204040962257,0.312962525315625,0.41618097172271895
-0.09871757007356867,0.29729396295436294,0.3789204040962257
-0.9472756952835343,0.6274322189771236,-0.09871757007356867
1.1481727009036367,0.8424934717238051,-0.9472756952835343
-0.4437163460046615,-0.018088624674332743,1.1481727009036367
-0.3735845377803137,-0.280117402246067,-0.4437163460046615
-1.2872347371206012,1.5070227986410274,-0.3735845377803137
-0.3297008634767009,-0.01062137998468858,-1.2872347371206012
-2.1520306968110208,1.2324833724555746,-0.3297008634767009
-0.02492842426626381,-0.3934713144012151,-2.1520306968110208
0.9161864593935947,1.4050636393558258,-0.02492842426626381
0.17768338068639425,0.8090821426595426,0.9161864593935947
-0.580904261613598,-0.13556947363877975,0.17768338068639425
0.010831048567543095,0.39090715197914566,-0.580904261613598
-0.7570107173630658,-0.04174568315725034,0.010831048567543095
-0.1913203984003624,-0.17439344417094912,-0.7570107173630658
0.2954162691945024,0.17361386181645405,-0.1913203984003624
0.04631343406922086,-0.09386173500323594,0.2954162691945024
1.1256711283255139,0.9942191889729373,0.04631343406922086
1.376871683359142,0.3625306455421758,1.1256711283255139
0.0658073827516054,0.41299830516588626,1.376871683359142
0.2947957259877311,0.3220817989817598,0.0658073827516054
-0.516524317440915,0.6652756387532947,0.2947957259877311
-0.5516937989490771,0.3686028817416574,-0.516524317440915
-1.3396907523052823,0.3655661650923428,-0.5516937989490771
-0.6457883109415027,1.417702499972697,-1.3396907523052823
-0.9990502595516625,0.6154698977098616,-0.6457883109415027
-0.2001038429359755,0.6219623533855779,-0.9990502595516625
