componente,t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,rmse,mae,r2_local,sd_obs,sd_pred,crps,cobertura,ancho,winkler,picp,mpiw
FPC 1,2,21,11,train,20,False,0.8691027761941302,0.7242226583959702,0.15471384043011482,0.9698564435959429,0.4635779387520246,0.4934317601942335,0.95,3.376511071994899,4.411452410792675,0.95,3.376511071994899
FPC 1,3,22,12,train,20,False,0.8582502273743541,0.6943230976004784,0.15369720115097552,0.9571703473617158,0.48923382515839253,0.4852030409621168,0.95,3.382800802066921,4.4177421408646955,0.95,3.382800802066921
FPC 1,4,23,13,train,20,False,0.8576559576350524,0.6912151876783393,0.1186312200117573,0.9372867436774195,0.48282312539464506,0.4843527456332633,0.95,3.381813759580254,4.416755098378028,0.95,3.381813759580254
FPC 1,5,24,14,train,20,False,0.7164750252465832,0.6106809201119597,0.29520924311672025,0.8756068569307326,0.4727512152133644,0.4158001427721615,1.0,3.379725081250071,3.379725081250071,1.0,3.379725081250071
FPC 1,6,25,15,train,20,False,0.7062012094676716,0.5953600427557246,0.3246897065964558,0.8816880805000475,0.44185910076937795,0.40923589446649256,1.0,3.366989921927451,3.366989921927451,1.0,3.366989921927451
FPC 1,7,26,16,train,20,False,0.6855600318405541,0.5579764597644603,0.35545408598009554,0.8761062082284848,0.4449325662846942,0.3957920071035662,1.0,3.371434641629456,3.371434641629456,1.0,3.371434641629456
FPC 1,8,27,17,train,20,False,0.7541958518013439,0.5981336746693774,0.33433310783678394,0.9484050506433075,0.44206426991199366,0.4292427141253654,1.0,3.3689877441525455,3.3689877441525455,1.0,3.3689877441525455
FPC 1,9,28,18,train,20,False,0.8345913633418486,0.6697664146270654,0.40473126325091346,1.1098276650466468,0.4782608286520038,0.4739126428033889,1.0,3.378815607875585,3.378815607875585,1.0,3.378815607875585
FPC 1,10,29,19,train,20,False,0.8173551474224289,0.6366606736443415,0.46306902219961343,1.1444314099071833,0.5583502497974965,0.46350498656884476,1.0,3.4100485604256385,3.4100485604256385,1.0,3.4100485604256385
FPC 1,11,30,20,train,20,False,0.7986137195176934,0.6180515331128035,0.47505901663908745,1.130888333624312,0.5758404804147264,0.4516245233981967,1.0,3.4186612743884313,3.4186612743884313,1.0,3.4186612743884313
FPC 1,12,31,21,train,20,False,0.8141144169867078,0.6291227340034738,0.43214883836862783,1.1084251817249828,0.5689553048545274,0.460490005986167,1.0,3.4167204456776368,3.4167204456776368,1.0,3.4167204456776368
FPC 1,13,32,22,train,20,False,0.824485689048642,0.651438662474326,0.4043274082270998,1.0960175549583493,0.5576176863575345,0.4678298654169253,1.0,3.416969276890158,3.416969276890158,1.0,3.416969276890158
FPC 1,14,33,23,train,20,False,0.8230768545189419,0.644547057977495,0.40496185966698495,1.0947278953064155,0.5513058467987435,0.4667172303309724,1.0,3.4121913618594397,3.4121913618594397,1.0,3.4121913618594397
FPC 1,15,34,24,train,20,False,0.8090785818880711,0.6365973736128971,0.36759053157942134,1.0438298694950308,0.5506534056191064,0.45926471108634487,1.0,3.4130594582110634,3.4130594582110634,1.0,3.4130594582110634
FPC 1,16,35,25,train,20,False,0.7986420599966222,0.6282879371825211,0.2378024781597946,0.9385482612655739,0.5249332846231022,0.45314663306595493,1.0,3.414502239152788,3.414502239152788,1.0,3.414502239152788
FPC 1,17,36,26,train,20,False,0.7837773185648206,0.6074542966077883,-0.053678403324913804,0.7833878823348603,0.4719298794995182,0.4440395684896271,1.0,3.4138970508426425,3.4138970508426425,1.0,3.4138970508426425
FPC 1,18,37,27,train,20,False,0.7791741591697713,0.5982105611095307,-0.15764368409563723,0.7429939629787128,0.3936927905861329,0.44088582174504803,1.0,3.413216968551277,3.413216968551277,1.0,3.413216968551277
FPC 1,19,38,28,train,20,False,0.7716345254648396,0.5796014164237442,-0.15400397517062747,0.7369638686791024,0.3732279684937021,0.4361658250999887,1.0,3.4214942405372852,3.4214942405372852,1.0,3.4214942405372852
FPC 1,20,39,29,train,20,False,0.7706960060627165,0.5751931986283584,-0.13081924161607494,0.7435748820506776,0.37019175005305893,0.43562164269059966,1.0,3.426363764777779,3.426363764777779,1.0,3.426363764777779
FPC 1,21,40,30,train,20,False,0.8248430196385553,0.615643907692295,-0.223234110517321,0.7651643179192128,0.3735395191721642,0.4673342605563743,1.0,3.424410923942923,3.424410923942923,1.0,3.424410923942923
FPC 1,22,41,31,train,20,False,0.8271434544037933,0.6182969256070947,-0.18872125134698048,0.7783573328509124,0.3844250031948547,0.46856900817570146,1.0,3.4338161560893057,3.4338161560893057,1.0,3.4338161560893057
FPC 1,23,42,32,train,20,False,0.8487605439803027,0.6601392193154075,-0.041657839082710035,0.8532196258240867,0.3910417974667092,0.48413057887014255,1.0,3.42943876877427,3.42943876877427,1.0,3.42943876877427
FPC 1,24,43,33,train,20,False,0.8509678741591135,0.6687155037362981,-0.02126597536557484,0.8639367147886239,0.42903423902559074,0.4859454802498721,1.0,3.4282639527320855,3.4282639527320855,1.0,3.4282639527320855
FPC 1,25,44,34,train,20,False,0.8831775878918767,0.7001417746803241,0.054434195624357806,0.931837873704713,0.43447154166780017,0.5082894745943708,1.0,3.4281153203546992,3.4281153203546992,1.0,3.4281153203546992
FPC 1,26,45,35,train,20,False,0.8815490928342157,0.6948339809804563,0.15140313377411074,0.9818247787714561,0.4688182752498523,0.5078556214362417,1.0,3.43241412833333,3.43241412833333,1.0,3.43241412833333
FPC 1,27,46,36,train,20,False,0.9252648603197736,0.757160111383347,0.05204230216834238,0.9750116106953645,0.4941748014938087,0.5399800877298366,1.0,3.432191454768181,3.432191454768181,1.0,3.432191454768181
FPC 1,28,47,37,train,20,False,0.8524611604560689,0.689239114344648,0.14897122896149662,0.9480705951767155,0.49078347829002356,0.4925270490517327,1.0,3.436264291107654,3.436264291107654,1.0,3.436264291107654
FPC 1,29,48,38,train,20,False,0.7823100123038413,0.6358495629444609,0.12658112315589443,0.8588272165757475,0.4772058858080876,0.45356795246054027,1.0,3.4221207304298873,3.4221207304298873,1.0,3.4221207304298873
FPC 1,30,49,39,train,20,False,0.7830894447008273,0.6401471542640341,0.07377007159233773,0.834814843679685,0.4334329229092564,0.4518726751937444,1.0,3.3907320532947773,3.3907320532947773,1.0,3.3907320532947773
FPC 1,31,50,40,train,20,False,0.7716610702295069,0.6185839835691398,0.09667191929761387,0.8329943062208048,0.42131596839213536,0.4433055029362866,1.0,3.3799807361513365,3.3799807361513365,1.0,3.3799807361513365
