t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,cobertura_puntual,ancho_medio,cobertura_simultanea,winkler,winkler_max_medio,winkler_max_glob,picp,mpiw,picp_simultaneo,banda
2,21,11,train,20,False,1.2903340458775152,1.1359287151390773,1.106337084844284,0.47003456461509713,1.0418982788049482,16.29257315874474,6.266406457080621,2.0673731237568727,12.886523757343701,0.9172215341676468,0.976,2.6046155837918477,0.55,2.707893141106976,33.317335834000595,44.897199752623195,0.976,2.6046155837918477,0.55,FAR (IC del modelo AR)
3,22,12,train,20,False,1.2791133916877628,1.1309789528049419,1.1467526047627896,0.4755920430128041,1.034779718956249,16.29257315874474,6.06806261457836,2.1115995392084943,12.012789552080594,0.9149416232635376,0.976,2.6046155837918477,0.55,2.7078931411069767,33.317335834000595,44.897199752623195,0.976,2.6046155837918477,0.55,FAR (IC del modelo AR)
4,23,13,train,20,False,1.5465780512114702,1.2436149127489065,1.0917103528538998,0.4880024037974973,1.0979472890730666,22.183582584692367,6.684511844353334,2.0702961864477283,12.503911950142554,0.8828675804844975,0.974,2.6046155837918477,0.5,2.9346738504137146,45.7473574982713,280.537576790528,0.974,2.6046155837918477,0.5,FAR (IC del modelo AR)
5,24,14,train,20,False,1.66205257396938,1.2892061797747403,1.0845593882036006,0.5043960730024912,1.1517031582859785,22.183582584692367,7.161480716862927,2.0981301347482932,12.925531494752892,0.8933428774652731,0.9735,2.6046155837918477,0.45,2.9346868212771193,45.74735749827129,280.537576790528,0.9735,2.6046155837918477,0.45,FAR (IC del modelo AR)
6,25,15,train,20,False,1.5389320166591147,1.2405369872192908,1.1101958871351125,0.49058638755308825,1.1136556488773766,22.183582584692367,6.720484460716951,2.143101296442321,12.616640517140322,0.8977206325574192,0.976,2.6046155837918477,0.45,2.9125825487922867,45.24751292198728,280.537576790528,0.976,2.6046155837918477,0.45,FAR (IC del modelo AR)
7,26,16,train,20,False,1.5009749701261885,1.225142836621995,1.1516485970476424,0.4748157210344119,1.0918055471159698,22.183582584692367,6.61872224360358,2.1135826787765684,12.664948416731576,0.8911659232537593,0.9825,2.6046155837918477,0.5,2.7923113841471157,45.01516798176017,280.537576790528,0.9825,2.6046155837918477,0.5,FAR (IC del modelo AR)
8,27,17,train,20,False,1.488836637141075,1.2201789365257356,1.1529652689640024,0.4732608252854381,1.0862705873319993,22.183582584692367,6.705284193840991,2.068126431532125,12.884492583552206,0.8902551542358053,0.9855,2.6046155837918477,0.55,2.765038249009664,45.01516798176018,280.537576790528,0.9855,2.6046155837918477,0.55,FAR (IC del modelo AR)
9,28,18,train,20,False,1.3768110830403373,1.1733759342343515,1.1405438426490113,0.46692106924613846,1.0546602772917157,22.183582584692367,6.460691303134896,2.1216183996359637,12.71424332460087,0.8988255566873377,0.9865,2.6046155837918477,0.6,2.757347070624549,44.36716516938473,280.537576790528,0.9865,2.6046155837918477,0.6,FAR (IC del modelo AR)
10,29,19,train,20,False,1.37797014091692,1.1738697291083537,1.1465042583394047,0.46651661721073623,1.0563977999325753,22.183582584692367,6.533224911441695,2.112174977135138,13.071225458040876,0.899927627178011,0.988,2.6046155837918477,0.65,2.7571813526880304,44.36716516938473,280.537576790528,0.988,2.6046155837918477,0.65,FAR (IC del modelo AR)
11,30,20,train,20,False,1.4831712244354152,1.2178551738344816,1.1254288607755627,0.47257582173178686,1.0950750598429586,22.183582584692367,7.039606764793358,2.1282146602784517,13.687944759340988,0.8991833211128519,0.9825,2.6046155837918477,0.65,2.9137375341344147,44.74631995971389,280.537576790528,0.9825,2.6046155837918477,0.65,FAR (IC del modelo AR)
12,31,21,train,20,False,1.431452052764697,1.1964330540254633,1.0707190860810938,0.4592663047885016,1.0616588093976775,22.183582584692367,6.8682674716135,2.0348429031287103,13.52019243693401,0.88735329220943,0.9825,2.6046155837918477,0.65,2.913737534134415,44.74631995971389,280.537576790528,0.9825,2.6046155837918477,0.65,FAR (IC del modelo AR)
13,32,22,train,20,False,1.4598404177018625,1.208238559930059,1.07530178660683,0.4600240899902988,1.081363024748145,22.183582584692367,7.01417858898874,2.086869697814291,13.901867139076298,0.894991320928163,0.9825,2.6046155837918477,0.65,2.9137375341344147,44.74631995971389,280.537576790528,0.9825,2.6046155837918477,0.65,FAR (IC del modelo AR)
14,33,23,train,20,False,1.4297450490194195,1.195719469198114,1.0759133249372153,0.45958453533657445,1.0637430749326073,22.183582584692367,6.7378697568136285,2.102202962567085,13.132332246372197,0.8896259551966533,0.979,2.6046155837918477,0.6,2.9143361562571672,44.74631995971389,280.537576790528,0.979,2.6046155837918477,0.6,FAR (IC del modelo AR)
15,34,24,train,20,False,1.412840363445077,1.18862961575298,1.0839621864713422,0.4648187266308047,1.056874661112578,22.183582584692367,6.518509964932386,2.1002665012456676,12.693337484134537,0.8891539021960706,0.976,2.6046155837918477,0.6,2.943869593793683,44.74631995971389,280.537576790528,0.976,2.6046155837918477,0.6,FAR (IC del modelo AR)
16,35,25,train,20,False,1.3640446822452967,1.1679232347398936,1.101171545961403,0.45950683872381476,1.0349462007555268,22.183582584692367,6.237390286095534,2.14225465680419,12.25668963605602,0.8861423165247827,0.976,2.6046155837918477,0.6,2.943869593793683,44.74631995971389,280.537576790528,0.976,2.6046155837918477,0.6,FAR (IC del modelo AR)
17,36,26,train,20,False,1.359609056950169,1.1660227514719295,1.0936270308345415,0.45366488456302745,1.0322955620298644,22.183582584692367,6.254402722483747,2.115247491063541,12.66761304558214,0.8853133960951838,0.976,2.6046155837918477,0.6,2.943869593793683,44.74631995971389,280.537576790528,0.976,2.6046155837918477,0.6,FAR (IC del modelo AR)
18,37,27,train,20,False,1.323848306361989,1.150586070818689,1.081962885976206,0.44294527923600696,1.0121187156080456,22.183582584692367,6.230280239330041,2.0353748695212692,13.000271647360782,0.8796549352347729,0.979,2.6046155837918477,0.65,2.907718825905806,44.74631995971389,280.537576790528,0.979,2.6046155837918477,0.65,FAR (IC del modelo AR)
19,38,28,train,20,False,1.3430125561506336,1.1588841858229983,1.0850600890043627,0.45166474665709905,1.0305525793625385,22.183582584692367,6.295797852251203,2.0910604268014152,13.078130301525297,0.8892627856774807,0.976,2.6046155837918477,0.6,2.9328483327924646,44.74631995971389,280.537576790528,0.976,2.6046155837918477,0.6,FAR (IC del modelo AR)
20,39,29,train,20,False,1.3478965915397227,1.1609894881262806,1.0641734571197061,0.456807039441685,1.0329807500725467,22.183582584692367,6.3709878105304805,2.0699685873666582,13.099178698791025,0.889741690719072,0.976,2.6046155837918477,0.6,2.9328483327924646,44.74631995971389,280.537576790528,0.976,2.6046155837918477,0.6,FAR (IC del modelo AR)
