t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,cobertura_puntual,ancho_medio,cobertura_simultanea,winkler,winkler_max_medio,winkler_max_glob,picp,mpiw,picp_simultaneo,banda
2,21,11,train,20,False,1.0003229394275304,1.0001614566796355,0.9254106657803817,0.7935788170896245,0.9718023302548102,3.314799571446481,1.9963689418110468,1.8360119891311055,2.5545203720077914,0.9716454516064109,0.9453333333333334,3.9366939528273814,0.45,4.64099405009114,13.34417799228405,59.11353862081255,0.9453333333333334,3.9366939528273814,0.45,FAR (IC del modelo AR)
3,22,12,train,20,False,1.0252257166799952,1.0125343039522143,0.9522994939014894,0.8038061059711497,0.9866062912201794,3.314799571446481,2.037687264422408,1.8745762453259527,2.5762668041612664,0.974392953768746,0.9413333333333334,3.9366939528273814,0.4,4.669325998397559,13.839367117974765,59.11353862081255,0.9413333333333334,3.9366939528273814,0.4,FAR (IC del modelo AR)
4,23,13,train,20,False,1.0964385395743836,1.0471096120150858,0.9831705979557597,0.8296199075831894,1.0195390913963684,3.314799571446481,2.0981333792989147,1.9311395864631393,2.5785999703235256,0.9736698810684586,0.93,3.9366939528273814,0.35,4.827649206800375,15.142292224629326,59.11353862081255,0.93,3.9366939528273814,0.35,FAR (IC del modelo AR)
5,24,14,train,20,False,1.0855751857618565,1.0419093942190254,0.9676943672595635,0.824975396148498,1.0153833215094923,3.314799571446481,2.0961472969745203,1.933994978851158,2.58493913457595,0.9745409026382605,0.9306666666666666,3.9366939528273814,0.35,4.833846957010154,15.053852245757662,59.11353862081255,0.9306666666666666,3.9366939528273814,0.35,FAR (IC del modelo AR)
6,25,15,train,20,False,1.0627496893281263,1.0308975164040926,0.9638573552484809,0.8094407517666905,0.9998000811431833,3.314799571446481,2.1101445889493866,1.9124169984840562,2.6819132689810705,0.9698346006600334,0.9306666666666666,3.9366939528273814,0.35,4.833846957010154,15.053852245757662,59.11353862081255,0.9306666666666666,3.9366939528273814,0.35,FAR (IC del modelo AR)
7,26,16,train,20,False,1.0834031221432157,1.0408665246530007,0.9509979323317498,0.8190569421722701,1.0107646668093735,3.314799571446481,2.1459483382191524,1.923085869748127,2.696412877826515,0.9710800019688764,0.9293333333333333,3.9366939528273814,0.3,4.84136790248487,15.71263038371195,59.11353862081255,0.9293333333333333,3.9366939528273814,0.3,FAR (IC del modelo AR)
8,27,17,train,20,False,1.0555361244682744,1.0273928773688643,0.9314314693820832,0.8106064268230403,0.9995276056685153,3.314799571446481,2.1283698627662675,1.9056008320031996,2.695075334037905,0.9728776865071213,0.9386666666666666,3.9366939528273814,0.35,4.7787442704654435,15.01648674373919,59.11353862081255,0.9386666666666666,3.9366939528273814,0.35,FAR (IC del modelo AR)
9,28,18,train,20,False,1.1120637505528201,1.0545443331376922,0.9064363680913236,0.8408671309827731,1.031995298381027,3.314799571446481,2.1736318576341906,1.9537212378907103,2.660435095020814,0.9786172718888234,0.9346666666666666,3.9366939528273814,0.3,4.788828010680153,15.211659792343045,59.11353862081255,0.9346666666666666,3.9366939528273814,0.3,FAR (IC del modelo AR)
10,29,19,train,20,False,1.112768216790671,1.0548782947765447,0.8542789305316817,0.8369501055514338,1.0323448397134345,3.314799571446481,2.176933614401975,1.9635484053066368,2.6841594157336286,0.9786388105863117,0.9326666666666666,3.9366939528273814,0.3,4.823812686378018,15.260689751982358,59.11353862081255,0.9326666666666666,3.9366939528273814,0.3,FAR (IC del modelo AR)
11,30,20,train,20,False,1.1077254637207548,1.0524853745875782,0.8659250949961028,0.8339752199915862,1.0284608433787514,3.314799571446481,2.1611156053780882,1.9586292415949687,2.667358078299992,0.9771735248879435,0.9326666666666666,3.9366939528273814,0.3,4.823812686378018,15.260689751982358,59.11353862081255,0.9326666666666666,3.9366939528273814,0.3,FAR (IC del modelo AR)
