t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,modelo
2,11,6,train,10,False,0.8970033039004711,0.9471025836204181,1.1414888237728509,0.7720874600589838,0.9112128319328459,2.4203257935334728,1.7640620196469332,1.6382998745838129,2.3460784985044305,0.9621057398551494,FAR
3,12,7,train,10,False,0.9677447923457179,0.9837402057178094,1.273994580800375,0.8020085948920537,0.9508911743443302,2.4203257935334728,1.8504461686927804,1.7182151201819713,2.3631146774460126,0.9666080219324673,FAR
4,13,8,train,10,False,1.0045396023636344,1.0022672310135827,1.3976594170784364,0.8107865994933595,0.9723096950136247,2.4203257935334728,1.9436148577333774,1.7968976023284498,2.462814426337016,0.970110231011282,FAR
5,14,9,train,10,False,1.0057981576655493,1.0028948886426479,1.2479766334786093,0.7810710071010217,0.9727755135062923,3.314799571446481,2.0399444208719704,1.8943399636027975,2.6323195143571665,0.9699675654174286,FAR
6,15,10,train,10,False,1.0464150880777028,1.022944323058544,1.2235199695475962,0.7961221586340208,0.9932745983381143,3.314799571446481,2.0918218874104473,1.9408952257359897,2.6554180772551446,0.970995757978578,FAR
7,16,11,train,10,False,1.1565764131789669,1.0754424267151481,1.1396033439664714,0.8406283057289275,1.044002038266689,3.314799571446481,2.180824875580698,2.0080061538155687,2.640205263210709,0.9707651589081424,FAR
8,17,12,train,10,False,1.0532911130075333,1.0262997188967429,1.0621146190193445,0.7932778798962957,0.9979846969849184,3.314799571446481,2.1247515151011633,1.9586173208512165,2.6883137213558257,0.9724105722816891,FAR
9,18,13,train,10,False,1.1188485884654409,1.0577563937246803,1.1026017505387127,0.8340757816215592,1.0410486579075193,3.314799571446481,2.2076017003552497,2.0423409543382194,2.6566073477152217,0.9842045522803904,FAR
10,19,14,train,10,False,1.0661746940955044,1.0325573563224004,1.036186863756625,0.8137292002098,1.0100319796136863,3.314799571446481,2.1053222166629317,1.9466625274534206,2.5895979674692446,0.9781848663700955,FAR
11,20,15,train,10,False,1.0920650297698955,1.045019152824433,0.9470110869395595,0.8173147953969592,1.02680322404095,3.314799571446481,2.1880545292992535,2.003447166222395,2.7069498362883473,0.9825688086823577,FAR
