X1,X2,X3,X4,Y
-0.10405875375500628,1.279339258073863,0.7569631883970761,1.0504368502157362,1.6398874573191682
0.28013738285475454,1.356448440337763,-0.8775024829066347,-0.23642654266579685,10.980910665409562
-0.19092560612546688,1.3617809462677037,0.5910307775872099,0.8081232049113585,1.1303125246057988
-0.37286759602453995,0.393472416087176,0.2576918748941676,-0.48627135164951324,10.800078657990866
0.045730166108779,-0.3808812617269556,0.05242429960996853,0.3034539580923328,10.495502699315281
-0.457570330496359,0.1789524348683692,0.036587997808957606,0.6275750830111703,6.449665054827293
-0.007622589368463391,1.2843311342902155,0.8277675955505719,1.1939038713497736,3.519035104965284
0.16439718970236195,0.20007398757367106,-0.3968391341519252,0.5610288684935276,12.036216929297025
-0.11853630039265817,1.2856164544004876,0.7370157821212778,1.0183195343388785,-0.18614926483232153
-0.007469257508958282,1.2841632845962452,0.8275315618388062,1.1941329624537096,1.0645580614862342
-0.0579950093014549,-0.7360879261842681,-0.16397567772659355,0.06663129348260229,10.191532196081905
-0.3870162496131254,0.12457399469845198,0.05300227962294091,0.5990524335789875,8.166591637295529
-0.44116944971240024,0.1241841446156785,0.43848400418224015,-0.5394630480420827,10.867625476279125
-0.07358619921928533,1.2730699309760565,0.7912281706574885,1.1085836970035436,2.8463080353870494
-0.2934228738182211,0.6095367188337046,0.09011556622028677,-0.45182672130485557,10.67678863334135
-0.07132411628553764,-0.17436011868225915,0.08968410064508742,0.4314076423472164,6.27984761633091
-0.17022766932452152,1.3314826671746127,0.6402201557488197,0.8767409775644786,1.667597692114747
-0.03590942317731764,-0.7132709443202198,-0.14360780670281997,0.08192309979590803,8.924180006366392
-0.6490412370338452,0.3162651119107901,-0.01691268761659126,0.6988827343052821,5.74626393441386
0.7456819429964178,0.6467628466055174,-0.6575450876343314,0.3605511131670285,12.685902801591345
-0.6209218663072618,0.2967452704505544,-0.008560758934639368,0.6887563697636679,7.221272553725069
-0.18117687016376266,1.3466304834292808,0.6149103988537766,0.8414451315519795,-0.0926523496559013
0.060509335587113994,-0.5153913679398532,-0.004864580310873889,0.2147712691988169,10.71492689869465
-0.14204392022918028,1.3017405247834029,0.6979705809386383,0.9594988410292287,2.4490085185058845
0.6201753155405894,1.2765161241358578,-1.1125233095734839,-0.034402496473539775,11.371600320592277
0.3954621582772719,1.3774389874056165,-1.0566717620921007,-0.14957104510584934,10.880183487519522
0.016153221290900466,-0.30783247467842567,0.0722199026279437,0.3496805237125427,7.867645711586119
-0.3987982506936454,0.13413773453357714,0.05031816386100929,0.6041715554745152,7.827013099795935
-0.35653252686987297,0.10048473002626246,0.05960567304981057,0.5863991236000007,8.708353714990032
0.061561733805239466,-0.5044674343555667,0.0008240100531994865,0.22220582478375844,5.982986984825289
-0.13120105346189118,-0.79722171757971,-0.2237333688207841,0.026910640925399354,14.198337216028069
-0.7277857602365018,0.37036352677149337,-0.04250018012775281,0.7267479733658193,3.857874155863329
0.03725730412726008,-0.3557078785738139,0.060029171125152325,0.31929072977561856,11.407753945906316
-0.4961658458372909,0.2074582224379113,0.026665719888438688,0.6426397405751529,8.600790477148571
-0.003326491876001123,1.2860326291842659,0.8286099186249788,1.1978291836562371,4.086966773122333
0.054129666779990954,-0.5530377026331331,-0.02614916085687874,0.18946031754452647,7.986009681328109
0.7554613806242381,0.6595353825589387,-0.6658993087255063,0.3534286535927258,12.114350638598259
-0.04611647713101763,-0.20731606145452358,0.08752168864051713,0.41146746771533793,8.48088250718215
0.05326461202819427,-0.5566835417136617,-0.028287875936003237,0.18721272787144524,10.86080294563807
