fpc_2,fpc_1_lag1,fpc_2_lag1
-1.118566327227791,-0.6168458176254665,0.6073070028305484
-1.0358320684935554,-1.1538679294934382,-1.118566327227791
1.0856682613187563,0.8877951450483602,-1.0358320684935554
-1.2245838496109434,0.10343684761467316,1.0856682613187563
-0.42353886668308893,2.0076500955593346,-1.2245838496109434
0.40645640755263757,-2.3450190371079653,-0.42353886668308893
-1.7428945744385873,1.6670888201819065,0.40645640755263757
0.663410223079626,-1.2143148616580137,-1.7428945744385873
-1.1914924052765603,-0.8697083293850263,0.663410223079626
-1.102675107477295,0.7633907605836189,-1.1914924052765603
-1.110176028117795,1.183147091685903,-1.102675107477295
-1.2597066264357204,-0.2579248353804045,-1.110176028117795
1.4389444266977507,2.042518896493183,-1.2597066264357204
1.675926467816689,-1.3993991550879037,1.4389444266977507
-0.9060494486255967,0.7385220618035008,1.675926467816689
-2.502545689270041,-0.1352825402903543,-0.9060494486255967
-0.17104199080986568,-0.2592408192222817,-2.502545689270041
0.7933750425585971,-1.742960414022725,-0.17104199080986568
2.3333655145219883,-1.170337036195558,0.7933750425585971
2.1727191734604205,-1.4375926124663794,2.3333655145219883
1.2908852017312553,-1.707482105976334,2.1727191734604205
-1.5842033737768875,2.1361048578614494,1.2908852017312553
0.6090395451180183,0.028625416202477674,-1.5842033737768875
-1.3879698241477483,-1.7474610124601404,0.6090395451180183
-0.3648993774351243,-0.4580708370992979,-1.3879698241477483
-0.9841919140582951,0.8482680112420183,-0.3648993774351243
0.47383766548695905,-0.7073520314639006,-0.9841919140582951
-0.27629216327175954,0.5378186615212665,0.47383766548695905
-0.5225217271534901,0.646471364680827,-0.27629216327175954
-0.3717862659718343,-0.42701680478096193,-0.5225217271534901
-0.43833021455374643,-0.7783101696539921,-0.3717862659718343
0.45866521929227566,-0.2983662425968293,-0.43833021455374643
-1.8410875618919926,-0.3947654974965387,0.45866521929227566
-0.542623624920332,-0.11091174672809664,-1.8410875618919926
2.668397320164191,1.681266359245758,-0.542623624920332
-0.10190351698137742,0.35353920086838586,2.668397320164191
-0.8407839194591918,-0.31900047186243097,-0.10190351698137742
1.1635380771485109,-0.9088174173441192,-0.8407839194591918
-0.7089986199648918,0.2660871317394389,1.1635380771485109
0.9883867003274868,-0.5959518775133047,-0.7089986199648918
1.7103361440635485,0.9517504993411137,0.9883867003274868
-2.163178935621569,1.5913180010631116,1.7103361440635485
