componente,t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,rmse,mae,r2_local,sd_obs,sd_pred,crps,cobertura,ancho,winkler,picp,mpiw
FPC 1,2,21,11,train,20,False,0.6756506649716014,0.555635834844934,0.21709493954960968,0.7834402061561833,0.4575784140733812,0.3802858182144147,1.0,3.2894140694290392,3.2894140694290392,1.0,3.2894140694290392
FPC 1,3,22,12,train,20,False,0.6554590002486356,0.540988662493354,0.20972267309592973,0.7564739330655358,0.4570150252888458,0.37065294568287765,1.0,3.291629701182246,3.291629701182246,1.0,3.291629701182246
FPC 1,4,23,13,train,20,False,0.7355554525480323,0.5711667726031037,0.10751169949002148,0.7988262923354166,0.4513669913083746,0.40298127945329887,0.95,3.2716652794927357,4.234807001092678,0.95,3.2716652794927357
FPC 1,5,24,14,train,20,False,0.7292653876355398,0.5552087569696782,0.10105020398039755,0.7891436747239923,0.4588856257677807,0.39848526775308596,0.95,3.2758633457869286,4.239005067386872,0.95,3.2758633457869286
FPC 1,6,25,15,train,20,False,0.7448974190045142,0.5721872888725382,0.09600424204137747,0.8038064199992712,0.45592242750921463,0.40853632507655135,0.95,3.2872510030120603,4.250392724612004,0.95,3.2872510030120603
FPC 1,7,26,16,train,20,False,0.746889361870702,0.5744694954043796,0.07213283194200404,0.7955208509556824,0.46168232548938315,0.40804599623045856,0.95,3.2873821487277737,4.250523870327717,0.95,3.2873821487277737
FPC 1,8,27,17,train,20,False,0.746875349265727,0.5741685169712436,0.06117088168598961,0.7908480489917621,0.45063808808831674,0.4072281343131528,0.95,3.278513586595654,4.241655308195597,0.95,3.278513586595654
FPC 1,9,28,18,train,20,False,0.7259099161375852,0.537825720480895,0.0172097284145325,0.7512604082975806,0.4415665794816873,0.39327243055362654,0.95,3.2642025191336863,4.227344240733629,0.95,3.2642025191336863
FPC 1,10,29,19,train,20,False,0.7214635067787429,0.5291702594387848,-0.046037302289344106,0.7237340068652826,0.42852670907271395,0.39086531810109887,0.95,3.2603374046832316,4.2234791262831735,0.95,3.2603374046832316
FPC 1,11,30,20,train,20,False,0.7734981520253535,0.5699853479958917,-0.08527357262194424,0.7617770138805878,0.41155190912737405,0.42192086060500034,0.95,3.2599787154048676,4.223120437004811,0.95,3.2599787154048676
FPC 1,12,31,21,train,20,False,0.7725311047154185,0.5689486667443281,-0.2881041147491201,0.6983589256566353,0.42578023602195747,0.41837898769231635,0.95,3.326403349861502,4.289545071461445,0.95,3.326403349861502
FPC 1,13,32,22,train,20,False,0.7725855996986282,0.569874509431628,-0.40499460419195543,0.6687248749427877,0.3815758354145619,0.419352673027343,0.95,3.3255308724939816,4.288672594093924,0.95,3.3255308724939816
FPC 1,14,33,23,train,20,False,0.7744255975723932,0.5730831089605568,-0.37467720902174495,0.677668861716711,0.35637001899973003,0.421243821505161,0.95,3.3245556178688993,4.287697339468842,0.95,3.3245556178688993
FPC 1,15,34,24,train,20,False,0.7754746622680228,0.5764921716324547,-0.37924303299170137,0.6774627336648682,0.356176656703076,0.4209311962594464,0.95,3.335251474529504,4.298393196129447,0.95,3.335251474529504
