fpc_3,fpc_1_lag1,fpc_2_lag1,fpc_3_lag1,fpc_4_lag1
0.01957834967859401,0.3501603284897098,-1.4288002794029209,0.25847139129465263,0.7767165885884882
-0.49354997183580324,0.7924097854892639,0.13154998545225888,0.01957834967859401,0.7873643967604008
-0.27218337115866725,0.5985001493327101,0.975602650879115,-0.49354997183580324,0.6273547670816038
-0.13880748461353076,-1.8795991685491642,1.0081889824895325,-0.27218337115866725,-0.40093251070029223
0.5023085151810754,-0.3127523447829075,1.5880088304364979,-0.13880748461353076,0.30442611546623033
1.7240727868663284,-0.914069233966082,0.567594430849831,0.5023085151810754,-1.7696420157198174
0.7427441055558354,-1.2888132520558693,1.728986414203568,1.7240727868663284,-1.4480509073040768
-0.8584520016062959,-0.4731464619364112,1.1431993678068855,0.7427441055558354,0.6656755106130473
-1.0187438475028188,0.5238511575495723,-0.1263735987887558,-0.8584520016062959,0.09218793908047598
-0.43307718722899713,-0.7320214377654525,-0.40141444836694856,-1.0187438475028188,-0.27727326684830644
-1.7683483858446303,-1.3864364468399901,0.6148536809766045,-0.43307718722899713,-0.21602409365926267
0.6545629044239176,-0.5397388553111844,1.7815592658004866,-1.7683483858446303,-0.11618037707183261
1.7443972161985075,-0.033637754090409255,1.1444065182873915,0.6545629044239176,-1.0492911021143518
0.7578745142207743,-1.5309869882793032,0.7591079282488589,1.7443972161985075,0.5908472069889291
0.06046031325015048,-1.8623066297354778,0.5390557130172596,0.7578745142207743,-1.4289991953664254
0.3152405933304342,-1.707219001400141,-0.861730801115677,0.06046031325015048,-2.918790232329875
-1.6315938882780014,-0.3757325193766789,-0.45551966057763504,0.3152405933304342,-1.0715144256835916
-1.2662463836765698,0.31238496515864406,-0.08064625478095964,-1.6315938882780014,-0.7906070859591593
0.44716042009202017,0.3690837485499478,-0.5727324999993111,-1.2662463836765698,0.9712767050707449
-0.3678145140924449,0.852863981088683,-1.033168900993908,0.44716042009202017,-0.006489789068281866
0.14313579453541336,1.1235523330307962,-0.39379479120025235,-0.3678145140924449,-0.1177629389355207
1.0941226314050936,0.5844620938222689,1.2706044741893747,0.14313579453541336,-0.30718477317251125
1.2728671402896858,0.16547583390731568,-1.1249658750067209,1.0941226314050936,-2.0438721958467263
0.5670667425770332,-0.4879649114258597,-0.19320679163756382,1.2728671402896858,-2.7675480733451834
1.2752270036966848,0.07914103664102916,0.5154351285744564,0.5670667425770332,-0.00707138065070102
0.7220755679847504,0.03226405568941157,1.6209466032185431,1.2752270036966848,-0.37177638631469384
-0.527713901986581,1.65087539592909,0.2899109492263342,0.7220755679847504,0.29995873532267997
-1.861986556922748,2.4413205380646374,-0.8455724144111398,-0.527713901986581,0.3243786720857756
-0.6177736056853947,1.321668676790568,-1.1014337139016568,-1.861986556922748,0.9401513704199634
0.23559186370318683,0.04157169876166495,0.10845477172927265,-0.6177736056853947,-0.005518136532815063
-1.3171265269311396,1.2632943341504643,-0.8908288617459758,0.23559186370318683,-0.8796889318181756
-1.1897366788100785,0.03612816755775111,-1.0785127857455534,-1.3171265269311396,-0.9679129639367251
-0.8106516842939614,0.12034590790725773,-0.7081341758972755,-1.1897366788100785,-0.39168083993322567
-0.25503580270108495,1.4210325603685863,-0.4780722966180662,-0.8106516842939614,0.7638313961805208
-0.8789371601883625,1.645430851585447,-0.2299629194657033,-0.25503580270108495,0.2701433962763213
-0.09279095818854959,1.1869020627928881,-0.05387079126076355,-0.8789371601883625,-0.9427259259964891
-0.3050686288469463,0.8984886452682677,-2.125961062863697,-0.09279095818854959,-0.8448337744085319
-1.019678974446525,0.5849273303201931,-0.4523235662494373,-0.3050686288469463,1.7815620047455678
-0.1984973723264748,0.17853052696331237,-1.690830389278003,-1.019678974446525,1.0131805952746789
-0.4205401052246435,1.5653809937859817,-0.332563866702757,-0.1984973723264748,-0.6050906404101735
-0.14654349552339457,0.04817209668071717,-1.1378516802930871,-0.4205401052246435,0.5254386544483197
0.40563521254178275,-0.8243982698012782,-0.7263826176236428,-0.14654349552339457,-0.22058541581272664
-0.09495842056200883,-0.11030056720485272,-1.4908812803872995,0.40563521254178275,0.5169526940156722
-0.24116993986190954,-1.2563370415616808,-2.5001182299496363,-0.09495842056200883,-1.4169349237103963
-0.1314093390980431,-0.8497596759298964,-2.9543151520374042,-0.24116993986190954,-0.9961180258329498
0.6583996718473389,0.8293416653179142,-1.8137471352239067,-0.1314093390980431,-0.6013987903928466
0.7806244197269312,0.14847495332548016,0.18469767800081432,0.6583996718473389,-0.05004654046306537
0.09060825229375849,-0.4623133456055208,0.3142336216332684,0.7806244197269312,-1.2291293888541743
1.0823787841594439,-0.04677953448989847,1.8308559212937847,0.09060825229375849,-0.4689067214688039
0.157791008247212,0.17519820693869326,-1.7750608166981106,1.0823787841594439,-1.8669241179234977
-0.09290481308482973,0.19150330194620613,-0.7435276586944598,0.157791008247212,-2.189557073717426
0.31201820994636664,-0.27632842854209116,-1.2081655537445033,-0.09290481308482973,-0.832212467965539
0.411135841872863,-0.033624677969413534,0.6300256829217442,0.31201820994636664,-0.339952923664407
1.1928811155936252,-0.3186153311826989,-0.904038687202621,0.411135841872863,0.5853064367121102
-1.2041648624541594,0.014737120216310105,-0.946063104447656,1.1928811155936252,0.6649904741509892
1.163786518279241,1.1051466449365976,0.23771334898903923,-1.2041648624541594,1.817667749728335
-1.0205917716036088,1.4941541025722802,-0.5269060465015929,1.163786518279241,0.9059938594198406
-0.4125075427719766,0.462624692132051,-1.2589724218870215,-1.0205917716036088,-0.8650535361457249
-0.5959252318311544,0.5374321718675421,0.6588866748771305,-0.4125075427719766,-0.4833715149265247
0.3995017212314919,-0.14895572320133443,1.5437448610224556,-0.5959252318311544,-1.2142362273911396
1.0556734189317794,0.5951961754878343,-0.8346401742969342,0.3995017212314919,-1.2815157990901902
0.26894448112977964,-0.02386685734308584,0.4531575159219477,1.0556734189317794,0.06491411481067351
2.1063629418950267,1.3876916562191912,1.7800211609048087,0.26894448112977964,1.0690635387769147
1.7782785517859294,0.7655384365647984,1.42703893877428,2.1063629418950267,1.8233882858764205
1.4589787510961814,0.35102821865165956,0.4725894227169664,1.7782785517859294,1.859330197999319
0.13997975990331904,0.414647141120007,1.4554550533837742,1.4589787510961814,1.7902080994023184
