componente,t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,rmse,mae,r2_local,sd_obs,sd_pred,crps,cobertura,ancho,winkler,picp,mpiw
FPC 1,2,21,11,train,20,False,0.8692112191606565,0.7241580388082326,0.15450288481007823,0.9698564435959429,0.4607207784755022,0.49209355210700095,0.95,3.3701754585653534,4.324870819722977,0.95,3.3701754585653534
FPC 1,3,22,12,train,20,False,0.8583176773945659,0.6943784583186929,0.15356417378400633,0.9571703473617158,0.48623023726437553,0.4841214896748191,0.95,3.378024255707859,4.332719616865483,0.95,3.378024255707859
FPC 1,4,23,13,train,20,False,0.8576788721053202,0.6910404076524532,0.11858412334480262,0.9372867436774195,0.47983362648372885,0.48321277918527555,0.95,3.3748606414347875,4.32955600259241,0.95,3.3748606414347875
FPC 1,5,24,14,train,20,False,0.7167592528098042,0.610552144182569,0.29464994743639583,0.8756068569307326,0.46979902318380984,0.41534356743756107,1.0,3.368092748150228,3.368092748150228,1.0,3.368092748150228
FPC 1,6,25,15,train,20,False,0.7067286996474582,0.5954831783013232,0.32368049681125877,0.8816880805000475,0.43913505140940956,0.40851548410172783,1.0,3.353221887871622,3.353221887871622,1.0,3.353221887871622
FPC 1,7,26,16,train,20,False,0.6861003002273571,0.5580499259244566,0.35443779279288623,0.8761062082284848,0.4421863888223917,0.3949030746386789,1.0,3.354871203973888,3.354871203973888,1.0,3.354871203973888
FPC 1,8,27,17,train,20,False,0.754672489961354,0.5981489549173759,0.333491463056515,0.9484050506433075,0.43932103049523036,0.4289751196354379,0.95,3.3513343157619233,3.3723290274694997,0.95,3.3513343157619233
FPC 1,9,28,18,train,20,False,0.8355388915494105,0.6702020581507294,0.4033788550583237,1.1098276650466468,0.47535801453765114,0.47383277372888905,0.95,3.366932847574352,3.387927559281929,0.95,3.366932847574352
FPC 1,10,29,19,train,20,False,0.8183937697324825,0.6375072744380528,0.46170358683886126,1.1444314099071833,0.5549690999989327,0.46396169353717787,0.95,3.4080297473818058,3.429024459089382,0.95,3.4080297473818058
FPC 1,11,30,20,train,20,False,0.7996625231307769,0.6188159523603136,0.4736793220349922,1.130888333624312,0.5723975734396732,0.45207132968451375,0.95,3.4194355229288327,3.440430234636409,0.95,3.4194355229288327
FPC 1,12,31,21,train,20,False,0.8151044408124517,0.6298478354575916,0.43076689991401373,1.1084251817249828,0.565544285834194,0.4609209122031171,0.95,3.4185046542435877,3.439499365951164,0.95,3.4185046542435877
FPC 1,13,32,22,train,20,False,0.825360387097831,0.6521726734732485,0.4030628379778435,1.0960175549583493,0.5543129710799813,0.46844707907470484,0.95,3.425694461464881,3.4466891731724574,0.95,3.425694461464881
FPC 1,14,33,23,train,20,False,0.8239697846533937,0.6453624678042333,0.4036700830996969,1.0947278953064155,0.548027019036008,0.4675864983892744,0.95,3.4252442665398113,3.4462389782473877,0.95,3.4252442665398113
FPC 1,15,34,24,train,20,False,0.8101128361151828,0.637484286710877,0.3659726659368885,1.0438298694950308,0.5473748222756488,0.45926263008823237,0.95,3.4258790937066075,3.446873805414184,0.95,3.4258790937066075
