fpc_4,fpc_1_lag1,fpc_2_lag1,fpc_3_lag1,fpc_4_lag1,fpc_5_lag1
0.7873643967604008,0.3501603284897098,-1.4288002794029209,0.25847139129465263,0.7767165885884882,2.079260306073446
0.6273547670816038,0.7924097854892639,0.13154998545225888,0.01957834967859401,0.7873643967604008,0.949843022526949
-0.40093251070029223,0.5985001493327101,0.975602650879115,-0.49354997183580324,0.6273547670816038,1.3468878850649155
0.30442611546623033,-1.8795991685491642,1.0081889824895325,-0.27218337115866725,-0.40093251070029223,-0.5494628313977132
-1.7696420157198174,-0.3127523447829075,1.5880088304364979,-0.13880748461353076,0.30442611546623033,-0.9326250793534131
-1.4480509073040768,-0.914069233966082,0.567594430849831,0.5023085151810754,-1.7696420157198174,0.47681631304242283
0.6656755106130473,-1.2888132520558693,1.728986414203568,1.7240727868663284,-1.4480509073040768,0.34490146245815145
0.09218793908047598,-0.4731464619364112,1.1431993678068855,0.7427441055558354,0.6656755106130473,-1.245979874380814
-0.27727326684830644,0.5238511575495723,-0.1263735987887558,-0.8584520016062959,0.09218793908047598,-1.5862622536083166
-0.21602409365926267,-0.7320214377654525,-0.40141444836694856,-1.0187438475028188,-0.27727326684830644,0.5512384553997922
-0.11618037707183261,-1.3864364468399901,0.6148536809766045,-0.43307718722899713,-0.21602409365926267,1.805737186991739
-1.0492911021143518,-0.5397388553111844,1.7815592658004866,-1.7683483858446303,-0.11618037707183261,-0.20249579932147607
0.5908472069889291,-0.033637754090409255,1.1444065182873915,0.6545629044239176,-1.0492911021143518,0.2597517228306388
-1.4289991953664254,-1.5309869882793032,0.7591079282488589,1.7443972161985075,0.5908472069889291,1.5782679192833058
-2.918790232329875,-1.8623066297354778,0.5390557130172596,0.7578745142207743,-1.4289991953664254,-1.0794023578888166
-1.0715144256835916,-1.707219001400141,-0.861730801115677,0.06046031325015048,-2.918790232329875,0.009721762850209656
-0.7906070859591593,-0.3757325193766789,-0.45551966057763504,0.3152405933304342,-1.0715144256835916,1.3411371617009846
0.9712767050707449,0.31238496515864406,-0.08064625478095964,-1.6315938882780014,-0.7906070859591593,0.39988673185000734
-0.006489789068281866,0.3690837485499478,-0.5727324999993111,-1.2662463836765698,0.9712767050707449,-0.7932831706288158
-0.1177629389355207,0.852863981088683,-1.033168900993908,0.44716042009202017,-0.006489789068281866,-1.0791262920423448
-0.30718477317251125,1.1235523330307962,-0.39379479120025235,-0.3678145140924449,-0.1177629389355207,-2.231938558999833
-2.0438721958467263,0.5844620938222689,1.2706044741893747,0.14313579453541336,-0.30718477317251125,-0.2851215375541468
-2.7675480733451834,0.16547583390731568,-1.1249658750067209,1.0941226314050936,-2.0438721958467263,0.9911932384642467
-0.00707138065070102,-0.4879649114258597,-0.19320679163756382,1.2728671402896858,-2.7675480733451834,0.8249222449587118
-0.37177638631469384,0.07914103664102916,0.5154351285744564,0.5670667425770332,-0.00707138065070102,-0.27971496225969467
