-4.504051044136119231e-01,2.448656391890708661e-01
-2.838233358075306079e-01,-6.338308052203887044e-01
-4.056506947229301385e-01,2.366153052601471796e-01
1.783676413173971576e-01,1.046200079098982050e+00
9.305863618643562749e-03,3.239888665300187376e-01
7.870380991869281584e-02,-9.758745782398514645e-01
1.328494581953423737e+00,3.328857088809976661e-01
8.055200620993294702e-01,2.434350270522328830e-01
1.869340773508303855e+00,1.254847330333469291e+00
1.661421777821185941e+00,-1.962791585088133894e-01
1.342272039090894653e+00,-1.327844464028291593e+00
9.546007599379339181e-01,-3.107067915766211219e-01
3.903245324180999454e-01,-2.159802668902026934e-01
3.639763197455109789e-01,7.358345898485620096e-02
3.766224727402913697e-01,8.132229700730991828e-01
6.222576230712837386e-01,-1.762598299197148111e-01
2.478229195218855860e-02,4.114586433288146550e-01
3.304007303846137611e-01,1.898825954372334257e+00
-6.942710164302779985e-01,5.492440808735090663e-01
-1.291928021646737257e+00,-9.259632171593259464e-01
-7.732104656231514328e-01,-3.866499657133202761e-01
-1.662481681043460058e-01,9.657260508723428671e-01
4.804204751808258678e-01,-6.384157765591987888e-01
-3.398647715529858893e-01,-1.534593119402005712e-01
-2.294407541161945507e-01,1.239137885675855255e+00
8.055052140327398913e-01,1.980687354581409654e+00
-9.824272064478695166e-01,3.579883831993813104e-01
-1.094418010007865094e+00,1.210426608605756238e+00
-2.358363064908714501e-01,9.179708370613419710e-01
-1.152187496416584134e+00,-2.773377652830556706e+00
-1.667073684307008197e+00,-1.615174675168150165e+00
8.455167587464154089e-01,-4.725199010217016604e-01
8.530266506061664478e-01,-1.214622995431639207e+00
8.550890231298303723e-01,-1.475458693193069937e-01
1.448983074061050980e+00,-8.267853117390953910e-02
1.368395089621184502e+00,-5.188805285208556439e-01
6.982094681206647557e-01,9.673139652315150272e-01
-7.681355207298941057e-01,1.795547025606535785e+00
-3.417767172610333692e-01,1.721770487800567073e+00
-2.760000238153473839e-01,-1.132450414535538519e+00
1.005666174788455214e+00,1.367593949147002073e-02
4.884992797455487423e-01,4.794099826237176454e-01
1.572343369573516725e+00,6.502797763717097501e-01
1.104557586634677069e+00,-7.768374685962798898e-01
3.705599946871743211e-01,-4.224664025635415654e-01
9.537592461389420295e-01,8.316173087975504696e-01
1.121252585179673300e+00,1.465599422609412450e+00
-4.378130600963789920e-01,2.194884953461418708e-01
3.715600619479645927e-01,1.070893169400717548e+00
-7.690361209251665997e-01,7.624881407846981762e-01
-4.434191231790595156e-01,1.910925775185676967e+00
4.417026239725073133e-01,-7.239584972022382603e-01
-3.753833334094144880e-01,-2.012556946888859402e-02
-4.694707583043897792e-01,-1.754545822848311509e+00
-2.275534753370946073e-01,-1.906945146772571764e+00
7.888263665989148077e-01,1.560470599097922850e+00
1.549376767667349775e+00,1.045536518569720297e+00
8.661568261680824277e-01,4.795188813493159175e-01
1.589205320773199537e+00,1.009219147013396656e+00
1.568057541721265824e-01,5.296013532509814548e-01
-2.289508617135718183e-01,-7.786731997054974208e-01
-9.314144123178138557e-01,9.791467519132138753e-01
-9.206907585970881547e-01,3.779142999481783366e-02
-1.959864098937494081e-01,-2.099239534622285408e+00
7.356022472558909620e-01,-7.105116912679327879e-01
1.953814455754776969e+00,1.008068682912316660e+00
1.693511934381936035e+00,2.569226653593855159e-01
-1.619415447834657851e-01,-6.550158776698882246e-01
-2.518916099072484038e-01,1.378717301308960419e+00
-1.924398581085285498e+00,1.258575750252063807e+00
-1.853090192562388161e+00,1.462891661404053245e+00
-1.122256900115266021e+00,1.431711532537837783e+00
-1.555952664369369964e+00,1.458328718211583608e+00
-4.792867408847294695e-03,-1.843558279474998562e-01
1.384382628409602800e-01,-8.303668366850158744e-02
5.537818387323542035e-01,1.251713805224702769e+00
-1.712519423381014372e+00,-1.391990429671865481e-01
-8.514015590617456386e-01,-2.166980347822735631e+00
-5.038425380850632962e-01,-2.331168193415753542e-01
1.623175757812906017e+00,-2.424287069301608311e-01
1.419044836283869904e+00,4.272468527200697364e-01
7.608155522350674715e-01,6.581951408007249982e-02
-9.088755772556345036e-01,4.478421232021446707e-01
1.839172822529619444e-01,-1.623242138875943041e+00
6.445950328483620595e-01,2.254470318106574153e-02
1.258135770243597795e+00,1.019172029537864566e+00
5.433422882683310862e-01,1.231177732834584315e+00
-2.918632890999808271e-01,-8.374996748488728882e-01
-1.137300390584635723e+00,-1.664627986708141716e+00
-1.285885787078719256e+00,-1.128418583505927941e+00
-9.389845801849668883e-01,-5.639510131598184373e-01
3.230849419525541610e-01,9.154440952639267826e-01
-9.604636724704610495e-01,-2.298419140291114438e-01
-1.271933556224959239e-01,3.013849864477695206e+00
1.241270854698056786e-01,1.082190042001039743e+00
9.879352194486173966e-01,-6.021420542259430242e-01
-1.057100112923845314e+00,1.276277039607194519e+00
-1.234043844347326724e+00,1.154489761406485737e+00
-8.527707363452835532e-01,7.524023425933658027e-01
-1.093918288142602835e+00,9.042130153341740861e-01
-1.345955680447518565e+00,-2.948452430559065363e-01
-1.093725829523889637e+00,2.926932882739037289e-01
-1.347356118703352701e+00,7.407314549063108711e-01
-2.280135249660047325e+00,-2.920765946584623629e-01
-2.077737369837995285e+00,-2.657467081807240450e-01
-1.981055177736837924e+00,-5.428968716163493635e-01
-9.923964539184763067e-01,-1.856592497956774057e+00
-4.441182749993445311e-01,3.572869779099910881e-01
-9.662694646672597143e-01,1.127456540762933113e+00
-2.928897239396657803e-01,5.645910382850732878e-01
-5.714793524170487249e-01,3.416092936867816676e-01
-1.172400035395185502e-01,-6.649446747484222264e-01
7.640936784913095192e-02,-2.424561016250558421e+00
-6.628884016279286140e-01,-1.502128392004275170e+00
-6.676546705461354758e-01,-5.726283561679061940e-01
-1.115958898137049182e+00,-1.028789742269275553e+00
-1.399144594437521594e+00,-1.083189060747793420e+00
-1.540671206673575044e+00,1.156225904292314421e+00
-3.657565865234879698e-01,1.867091334537616942e-01
3.451900464410984637e-01,-1.970980671968729281e+00
1.707770717038170183e+00,-6.506875289837585896e-01
1.353607318061725628e+00,4.000800593148544637e-01
-1.213039253409504026e+00,4.150088100760291887e-01
-5.843105005106744576e-01,1.958120339060994419e-01
-1.529710005924773686e-01,-5.257008020154680938e-01
-5.327315229609618230e-01,-2.193012429174515887e+00
-7.278500069894879854e-01,2.227519566155866215e+00
-1.166061952797974977e+00,7.256559732319219080e-02
1.827703096109448838e-02,1.164006813223643855e+00
-8.292133453625354367e-01,-7.606801460543363147e-01
-9.490746210557770013e-01,-3.215369374511598544e-01
-3.294339889020772572e-01,-2.200627045559480077e+00
1.272508759439464399e+00,-1.584797253559976138e+00
9.506457967092936112e-01,-1.069708874451130998e-01
1.147068195475399399e+00,4.107066262083702846e-01
1.143052572454608784e+00,-3.507227883676296565e-01
2.400538309334614429e+00,1.665783544869289534e-01
-2.082706189682436426e-01,-1.226439551868588052e-01
-2.439202184944095630e-01,1.907785652415066258e+00
2.025548520243554418e-01,-2.085217919199854331e-01
9.679838072160317219e-01,-1.433829214868369561e-01
1.184482684301175759e+00,4.995979322726955552e-01
2.449871028789605554e-01,-8.044761031227111170e-01
6.675754613874185228e-01,-1.844485139746408597e+00
-1.619023700854756553e+00,-9.914456163542426648e-01
-1.100542138623453736e+00,-6.244772450795988972e-01
-3.617303016369961544e-01,1.551358845324400271e+00
3.798575073660173107e-01,2.426804645185191844e-02
-2.282434371406447671e-01,6.523784828584024975e-01
9.894119065166797622e-01,-1.089034201965070059e+00
8.036401673742159524e-01,-1.337414477486332798e-01
7.876760054297726743e-01,1.221747737307171122e-01
-1.111036706607527597e-01,6.009555533035043640e-01
-5.167462700836509271e-01,-9.481095538230510655e-01
-9.172603184803561627e-01,-7.188704683074284563e-02
-3.918503693397227816e-01,-4.895536179825066836e-01
1.983428087787088567e-01,-1.543469365435418128e+00
-5.078954962203376944e-01,-1.647705390306823947e+00
-1.181920686844684515e-01,-5.330380711581115261e-01
-1.044992215370442512e+00,6.481084735734218283e-01
8.372277869191374622e-02,1.024186114481603349e+00
-1.568402632057978696e+00,1.156437889780161710e+00
-1.832556554215189482e-02,-8.797427267161672670e-01
-9.499463800447575934e-02,7.765285128341369303e-01
-4.509890674848998637e-01,-7.920947362322284802e-01
-9.218997549798936264e-01,-1.173530558337882557e+00
-1.210862885217074691e-01,6.261689354313528799e-01
-3.511528113282959551e-01,-9.213288797732676061e-01
-6.262724105642333838e-02,-3.513469994671531565e-02
-6.379455965177046606e-01,7.963484146654399298e-01
-8.772369324693242154e-01,7.319158603602818891e-01
-1.311556815510865004e+00,9.218071223535653225e-01
-9.850186720542073449e-01,-5.185090798455990191e-01
-4.154732626134888251e-01,4.502837174373000018e-01
-9.107461524067899106e-01,-3.976189880280220912e-01
-1.281781536069303895e+00,1.428402418678132335e+00
-5.621384099466579798e-01,-5.132592398917309451e-01
-9.032507719871945007e-01,-1.890940718994831515e+00
-1.273108091430932953e+00,5.083349267225465429e-01
3.022239547495041423e-01,-1.254997852650770795e+00
3.609665435171002246e-01,-2.369926543476566783e-01
7.634034163577998466e-01,-8.505237766523549015e-01
7.958905608864798031e-01,2.311459371325857437e-01
8.393767327382457566e-01,-1.024074235898183360e+00
2.031549808918771127e+00,1.647483413211221492e-01
2.165491274028331414e+00,-1.001077144727279489e+00
3.091049220485315718e+00,-1.305473685385381444e+00
2.582627047676355314e+00,-9.734032091084461324e-01
1.230505668704038769e+00,4.596040916608138960e-01
9.952303933148556325e-01,9.946380293861197819e-01
8.586036193862346400e-01,-4.298044284172079510e-01
1.188489568711326605e+00,-5.869323358555533776e-01
1.723452824581511722e+00,-7.799563071904916933e-01
2.613094142414991716e-01,-2.558698289031493545e-01
1.423202622353118896e+00,6.291077333279669892e-01
7.133782110020296940e-01,-3.703869872480121672e-01
-8.595769517392951586e-01,7.286178252222621499e-01
-1.698653664454651713e+00,1.738004521157259230e+00
-9.753397186466804536e-01,7.862719039955289313e-01
-1.355690459480880794e-01,-3.511460170520193658e-01
-1.526873714886780364e+00,2.533127215623778294e+00
-4.277825396207876607e-01,-4.304192233431994308e-01
-8.527304708909896336e-01,-4.277163374263712181e-01
-4.876367920841647163e-01,5.104478701128359885e-01
-1.428391873105264054e+00,-1.358208335633071195e+00
-1.502086508214452554e+00,-5.448016954430003889e-01
-9.324264762393881245e-01,5.065883798966062251e-02
-1.476484659435230162e-01,-2.057231331838805133e+00
-7.463467214230412594e-01,-8.746279961946594739e-01
-1.751039428170050594e-01,1.030502967980854390e+00
-3.539180068649112054e-01,1.477407336983958874e+00
1.306777311136760045e-01,2.477054280051961023e-03
1.735634937986377579e+00,1.302472089312298298e+00
9.465167053771964545e-01,1.598863867554373153e+00
1.822801569960971424e+00,9.619846636516594662e-01
3.512537097545953002e-01,-6.586230553024049472e-01
-9.297577530555356518e-01,1.023401841287236103e+00
-3.657792313434614639e-01,-2.131942055686918414e-01
-1.818342770944628983e-01,8.313950872231222755e-01
-2.526630408524425664e-01,1.893593950954103988e+00
-1.406059567195469207e+00,1.830669244942987106e+00
-2.247309151937908922e+00,1.279874540746909428e+00
-1.481088213053113112e+00,-7.641367310288876835e-01
-1.987610489393786040e+00,3.364746553439073029e-01
-9.319288348791825438e-01,5.088559940222610045e-01
-6.728103839912439321e-01,2.387538733521160861e+00
-3.961847708798725831e-01,1.319540096026977638e+00
1.051963031889447286e+00,-1.549639523962768328e-01
5.222525808417745052e-01,3.514382841944151403e-01
-3.475896261126889542e-01,6.608619543025477938e-01
-5.292784765996578766e-01,-2.369592248564678372e-01
-5.626531438312467603e-01,-6.056164865998789892e-01
1.379124133502538374e+00,-2.745158942931109070e-01
1.296033772655335259e+00,3.266592386293673544e-02
2.819324472188302622e-01,2.448143758410955273e-01
4.885460600764816586e-01,1.711344830002599737e+00
-2.553907637686415599e-01,3.234032590023309672e-01
2.276051778298120165e-01,-1.766583652976362884e-01
2.128809382901964906e-02,-9.223819343706334273e-01
-9.221927429096238304e-01,-1.590781827465287845e+00
-3.068384419741588265e-01,1.703928612553632094e-01
-1.400641735825493228e+00,-2.334939816676942503e-01
-1.869421090518254558e-01,-2.558193785818743127e-01
-2.178994570534705577e+00,-5.536476105193514075e-01
-1.020722185513717628e+00,8.313701047260790844e-01
2.032332780600316358e-01,8.909823293202810690e-02
1.239501029775677665e+00,-7.223582185912479081e-02
1.439856022173202410e+00,8.775264162870466400e-01
1.448948225888492702e+00,-3.142927817090656051e-01
1.238871089840238193e+00,-9.034784076188706603e-01
1.235680899862650506e+00,5.936435524310675893e-01
8.152669780934196364e-01,-2.473257753064525277e-01
8.238066776004069336e-01,-1.372289659947959928e+00
1.912197705657586289e+00,-3.505813647800040678e-01
2.044932243208783973e+00,5.129285949759295749e-01
1.464966877035595694e+00,-5.986843062819496852e-01
-3.867461112949698299e-01,-1.027351213001367058e-01
8.580638585307990285e-01,9.214880452941678346e-01
3.370623459811805667e-01,-7.773143371425281223e-02
-6.564496742281410446e-01,5.029192327156178921e-01
-2.012652150324245159e+00,1.127690388590672832e+00
-2.705978591455683535e+00,1.480232126491365596e+00
2.118047496706585223e-02,2.014194798050389590e+00
1.180737877130773050e+00,4.331712981451940614e-01
1.065468441926926024e+00,1.002743470869874809e+00
-4.388745018954887667e-01,2.443682830022104457e-01
2.057148802703932799e-02,-5.812117660892254234e-01
4.283976903185949814e-01,-2.357721100654278645e-01
5.546564922379536577e-01,-9.503831695755609044e-01
3.372006164894532643e-01,-1.053885288542556031e+00
3.855857702848229374e-01,3.140209819459351959e-01
1.655172675951045447e+00,-9.625699890138330606e-01
5.608233052987454670e-01,-7.103702473548828555e-01
3.963224361116945982e-01,-7.556386156944167043e-01
1.273346180831116170e+00,-4.381848507201677179e-01
2.438754813036377866e-01,-1.578413345121228856e-02
4.871580533457393614e-01,-4.089730060648065768e-01
1.588567990702709709e+00,7.355880435120190075e-01
6.678121949528553758e-01,5.034586717614850659e-01
2.789545646330319761e-01,-2.943463718066362533e-01
9.367165542924967836e-01,-3.664823468408743290e-01
-2.731000378931233707e-01,4.232003860047570676e-01
-1.294334243357134206e-01,4.522220454998035488e-01
3.844207229250532487e-01,-1.354387407069827409e+00
9.788358065558159238e-01,5.389856778537682747e-01
-1.144378063373448828e+00,-1.860443989576763268e-01
-1.053541818117224693e+00,9.519124403609933172e-01
-8.816099209360169775e-01,1.175011698046835917e+00
-2.086923100333089476e+00,1.093933849263728275e+00
