2.725705665804570854e-01,3.012858658699263947e-01,2.243396956656524388e+00,4.307124744068357436e-01,-4.097201738469058996e-01,-2.992555709617486862e-02,1.728373394355687820e-01
9.495522851695911148e-01,1.514211957285354293e+00,1.920506179702940575e+00,1.465009167642045418e-01,-1.209632000250207451e+00,-7.737933637741214454e-01,8.101992742300163641e-01
1.483803105902485320e-01,8.302705070715542535e-01,2.018096933913572588e+00,4.014916953732370342e-01,-1.185067701636147053e+00,5.647639785980078653e-01,8.786231242060504876e-01
-2.280746992628676750e+00,-1.242830770019842435e+00,1.745672824960522007e+00,1.534639604496255416e-01,-7.683290932174053900e-01,-7.645168053965949451e-01,3.303034939817496574e-02
1.647556783992929486e-01,1.627813253146853378e-01,1.354031546399126595e+00,-1.028707798825276853e-01,-9.421946825324314378e-01,-2.178982455426939635e-01,1.350192358686348459e-01
-2.559647024428837181e-01,8.036830036216475737e-01,2.008444327404887098e+00,3.207093863283658752e-01,-1.953149650501373902e+00,-1.261958918015552378e+00,-1.186798698932583385e+00
-8.353455448687460150e-01,-6.084335788037769088e-01,-2.961203989093364464e-01,-1.788655526234280924e+00,-2.520012281504935281e+00,-9.668791988611260546e-01,-5.574484285468090938e-01
-5.430679867456104093e-01,6.137209464035960939e-03,-1.322119826136495743e-02,-8.279559184341691580e-01,-1.860057265597355292e+00,-1.059258983031536872e+00,-2.702622180953316855e-01
-9.640161855626137033e-01,-6.714841492786657318e-01,-1.795533572907558328e+00,-3.338958569333199566e+00,-1.924516736143846440e+00,-5.962300268324353114e-01,2.962896433603624466e-02
-1.031041537906169259e+00,-3.689576228826039750e-01,-3.734767813552392623e-01,-2.194768123815546534e+00,-3.439525290680210734e+00,-1.429828573878230591e+00,-6.755972634399187715e-01
-4.704285198191622275e-01,1.494411873745374875e-01,9.508400776858677572e-01,-1.500684536634661947e+00,-4.411392165108266816e+00,-1.610601714594815492e+00,-9.170058004036638621e-01
-3.960820211688100279e-01,-6.951179401812368486e-02,4.165339902583276022e-01,-1.015384000585225710e+00,-2.623990815645115937e+00,-1.180894313953608332e+00,-8.300647626455516237e-01
-3.453651659102146554e-01,4.149733395589755847e-01,9.478389809988668757e-01,-1.564455365587204272e-01,-2.007646913751277129e+00,-8.506670731396830387e-01,-3.574501379592731065e-01
2.059276953801652266e-01,3.820225786341641117e-01,9.139682345087198900e-01,-6.330968644484746832e-01,-1.778775403329534877e+00,-1.094447771415048148e-01,-7.921642415483334809e-02
-8.910676152312830833e-01,-7.429275156955265913e-02,2.227689948075383120e-01,-5.592272655839501672e-02,-1.255163834238744780e+00,-4.667638697618848864e-01,2.950194696740506273e-01
2.194159374768014648e-01,2.142231381111360800e-01,1.100401767752233084e+00,-1.261569618526549252e+00,-2.214313904923919551e+00,-4.258154838001329545e-01,6.524331066484559405e-02
-4.467015452591696634e-01,1.844812645270377596e-02,9.089009680788648904e-01,7.535522962099099331e-01,-1.360689108882652043e+00,-4.144443531236988720e-01,-5.789145758214780946e-02
-5.770792050713536847e-01,-6.591229164670218132e-01,1.163413242163913314e-01,-7.187248429363075619e-01,-9.193968582646740995e-01,1.070548356150529345e+00,1.707029148414437980e+00
1.163847656676747638e-01,1.945628363201143407e-01,2.112553473144918481e+00,1.289498187178724109e+00,-2.286936621796271663e-01,3.146799003679467965e-02,6.271033784833774938e-01
1.992818821687772468e+00,2.993549246896389349e+00,3.496847044491946832e+00,5.508199383022832629e-01,-1.422082805643696823e-01,6.639713848402328811e-01,1.074342347559950728e+00
1.449489758751933532e+00,1.390264365856071382e+00,2.494243136804396244e+00,8.314422014725530996e-01,-7.252473989199628157e-01,1.053346839970724369e-01,7.735774861901771882e-01
-9.946314128411817279e-01,-9.085770160746126090e-02,1.262485792982529054e+00,7.430452782908499865e-01,-1.162561779176678689e+00,3.876562898852230488e-01,7.945208307300583028e-01
-3.563428206781310004e-01,2.499333295651806966e-02,9.822395603014077992e-01,3.004482507402048141e-01,-2.094477144834855586e+00,-2.013924072930693310e+00,-9.983393527244044385e-01
-5.459584702028417308e-02,2.231228400789410649e-01,2.093295799128836787e+00,1.029691815341988725e+00,-1.026016469789963637e+00,-7.206881986517047478e-01,-3.545797565103208093e-01
-1.016048847286693979e+00,-4.366411663428235168e-01,1.531363481212458577e+00,5.638843378355423708e-01,-8.396270767077025354e-01,7.197694670676106909e-01,8.459476566188774971e-01
-2.501861213034030307e+00,-2.046510065254398381e+00,-5.962401680080462452e-01,4.719008629391384657e-01,-2.016620414987176257e+00,-1.145569761126719460e-01,3.712176846044307199e-01
-4.920684109292680075e-01,3.478469108170779145e-01,2.450006474693768865e+00,2.368228055463632131e+00,-2.524734613198867383e-01,-2.092581897914242983e-01,1.544493267206403786e-01
-2.942038348197941744e-01,6.325161341289951000e-01,2.521196852818833989e+00,1.209007186165362846e+00,4.070316977563570027e-01,1.545104307871200788e+00,1.207409154319115219e+00
-7.247530431557092090e-01,-2.254342339981113275e-01,1.279164054792717220e+00,1.044595365384843433e+00,-1.136497814777738480e+00,2.309225497152185835e-01,8.117549671463291094e-01
2.881221025392949997e+00,3.879093745946264438e+00,3.921303569544289491e+00,5.169310211352469153e-01,-2.389060598154873205e-01,-1.673807442587764704e+00,-8.232420395788925260e-01
