fpc_3,fpc_1_lag1,fpc_2_lag1,fpc_3_lag1,fpc_4_lag1,fpc_1_lag2,fpc_2_lag2,fpc_3_lag2,fpc_4_lag2
-0.3997144452189079,0.8132727452877837,-1.4619328712333894,-0.1908588123640628,1.1706237122009189,1.205937717520833,2.282620373950389,0.45552958051843423,-1.2644175629201626
0.7801362946576151,-0.34203182063035087,0.6473452628595164,-0.3997144452189079,-0.10460274954319838,0.8132727452877837,-1.4619328712333894,-0.1908588123640628,1.1706237122009189
1.2525630348399917,0.4096210623385552,-0.1634400451188782,0.7801362946576151,0.10000705389421093,-0.34203182063035087,0.6473452628595164,-0.3997144452189079,-0.10460274954319838
-1.8566517801801274,0.04710019471526507,-1.3447496216601265,1.2525630348399917,1.063373948445161,0.4096210623385552,-0.1634400451188782,0.7801362946576151,0.10000705389421093
-0.7138510599789831,0.4833242781122423,-0.19386681745931775,-1.8566517801801274,1.1425535029937266,0.04710019471526507,-1.3447496216601265,1.2525630348399917,1.063373948445161
-0.20130652376125166,0.704416246039977,1.413137015730963,-0.7138510599789831,-0.49012362213214833,0.4833242781122423,-0.19386681745931775,-1.8566517801801274,1.1425535029937266
0.070675318296297,0.05358406212739543,-0.6984020814839783,-0.20130652376125166,-0.36517594997739816,0.704416246039977,1.413137015730963,-0.7138510599789831,-0.49012362213214833
0.6252892974902458,-0.09106116889367499,-0.03670457221395466,0.070675318296297,1.6349963087422086,0.05358406212739543,-0.6984020814839783,-0.20130652376125166,-0.36517594997739816
-0.2918622776524688,-0.6324544523132213,-0.7475695765045318,0.6252892974902458,1.7246281015609572,-0.09106116889367499,-0.03670457221395466,0.070675318296297,1.6349963087422086
-1.2382042522715377,-1.469561109743431,-2.019146942949577,-0.2918622776524688,0.5647065298785249,-0.6324544523132213,-0.7475695765045318,0.6252892974902458,1.7246281015609572
1.0642279951997606,0.5265635777412202,0.6816629438026621,-1.2382042522715377,-1.2169151475443283,-1.469561109743431,-2.019146942949577,-0.2918622776524688,0.5647065298785249
0.9354788310126549,0.06558873319238759,1.017093884738671,1.0642279951997606,-1.408015712175794,0.5265635777412202,0.6816629438026621,-1.2382042522715377,-1.2169151475443283
-0.12061564436651728,0.4030599039462591,-1.359016775549376,0.9354788310126549,0.9525608209313124,0.06558873319238759,1.017093884738671,1.0642279951997606,-1.408015712175794
-0.44180172682472063,0.472458636990298,-0.5282619196220126,-0.12061564436651728,0.21094231276137224,0.4030599039462591,-1.359016775549376,0.9354788310126549,0.9525608209313124
-0.7568775001705118,1.650305108921901,-1.3444267997595016,-0.44180172682472063,1.3092686196647814,0.472458636990298,-0.5282619196220126,-0.12061564436651728,0.21094231276137224
-0.3207837741970602,1.0644929412596063,-0.3197139373144683,-0.7568775001705118,0.6669005753751496,1.650305108921901,-1.3444267997595016,-0.44180172682472063,1.3092686196647814
2.0806939057615566,0.9170091775351078,-1.0984417376053692,-0.3207837741970602,-1.106745009884116,1.0644929412596063,-0.3197139373144683,-0.7568775001705118,0.6669005753751496
-0.3732279872183826,1.039381455802571,-0.4159813552703976,2.0806939057615566,-1.0266579921393268,0.9170091775351078,-1.0984417376053692,-0.3207837741970602,-1.106745009884116
0.6210096248830379,1.4445372155584877,-0.18828966905379949,-0.3732279872183826,1.7475431901987983,1.039381455802571,-0.4159813552703976,2.0806939057615566,-1.0266579921393268
1.7018677581196227,0.7007816511970498,0.9640133514787701,0.6210096248830379,1.7119726394266257,1.4445372155584877,-0.18828966905379949,-0.3732279872183826,1.7475431901987983
-0.033093330066043716,1.1694206706123729,1.3088352930652432,1.7018677581196227,-2.491478083005021,0.7007816511970498,0.9640133514787701,0.6210096248830379,1.7119726394266257
1.488695500911227,0.25100548092346664,0.5472297673093414,-0.033093330066043716,-0.2495725226512516,1.1694206706123729,1.3088352930652432,1.7018677581196227,-2.491478083005021
-0.06974228128997048,0.13455029893381568,-1.2842343537685024,1.488695500911227,-0.17088717062275707,0.25100548092346664,0.5472297673093414,-0.033093330066043716,-0.2495725226512516
0.4319564718138012,-0.254252662491182,-1.4816656942658017,-0.06974228128997048,0.30746386922244,0.13455029893381568,-1.2842343537685024,1.488695500911227,-0.17088717062275707
-0.7958227437960571,-1.960916957776374,-0.07565232500558466,0.4319564718138012,-0.024204784895954724,-0.254252662491182,-1.4816656942658017,-0.06974228128997048,0.30746386922244
-1.8485047776263337,-0.781633053463862,0.038062878025536234,-0.7958227437960571,0.277668302305809,-1.960916957776374,-0.07565232500558466,0.4319564718138012,-0.024204784895954724
0.07150952197954166,-0.5323466379444364,-0.11850465565214503,-1.8485047776263337,-0.12295715011987356,-0.781633053463862,0.038062878025536234,-0.7958227437960571,0.277668302305809
0.7201815369446241,-1.0081807441580348,1.0435840450215266,0.07150952197954166,-0.22480346971643658,-0.5323466379444364,-0.11850465565214503,-1.8485047776263337,-0.12295715011987356
-0.8811486027385529,-1.583298937882123,0.6197190088528605,0.7201815369446241,-0.03784641407843304,-1.0081807441580348,1.0435840450215266,0.07150952197954166,-0.22480346971643658
1.6408188067926863,-1.2677501128072375,-1.4834892493719798,-0.8811486027385529,-0.19092272002267602,-1.583298937882123,0.6197190088528605,0.7201815369446241,-0.03784641407843304
-1.0418857405264152,-1.3411469509925056,-0.19687463185988624,1.6408188067926863,-0.09301365033382036,-1.2677501128072375,-1.4834892493719798,-0.8811486027385529,-0.19092272002267602
-0.8024220939654739,0.17502501673566712,0.2482372710181053,-1.0418857405264152,0.21646047788881595,-1.3411469509925056,-0.19687463185988624,1.6408188067926863,-0.09301365033382036
0.3967894187214154,-0.6767205076918262,0.23221349769151411,-0.8024220939654739,-1.1359875331289326,0.17502501673566712,0.2482372710181053,-1.0418857405264152,0.21646047788881595
0.30340759791139044,-1.4822348106030685,1.4714949609594015,0.3967894187214154,-0.7775981112322432,-0.6767205076918262,0.23221349769151411,-0.8024220939654739,-1.1359875331289326
-0.2117171604542244,-1.147725691321022,1.353701855801482,0.30340759791139044,-0.6912239364766443,-1.4822348106030685,1.4714949609594015,0.3967894187214154,-0.7775981112322432
0.3973401145800815,-0.6668371695002953,0.888975392615988,-0.2117171604542244,0.4359988421655754,-1.147725691321022,1.353701855801482,0.30340759791139044,-0.6912239364766443
-0.2600168915691494,0.08541689040955179,0.45917780295096094,0.3973401145800815,1.789030865052622,-0.6668371695002953,0.888975392615988,-0.2117171604542244,0.4359988421655754
0.7845272753042701,0.9534979303142049,1.0431638426447003,-0.2600168915691494,2.4145520368611173,0.08541689040955179,0.45917780295096094,0.3973401145800815,1.789030865052622
-0.8822595771441636,1.8508304372385211,0.6571267281678586,0.7845272753042701,-0.20824460260705588,0.9534979303142049,1.0431638426447003,-0.2600168915691494,2.4145520368611173
-0.9559673088322831,1.628449718460701,-1.5818939709520106,-0.8822595771441636,-0.17284280154365142,1.8508304372385211,0.6571267281678586,0.7845272753042701,-0.20824460260705588
-1.2685739886014484,1.0793038714676086,-0.47956987800970646,-0.9559673088322831,-1.117597707086703,1.628449718460701,-1.5818939709520106,-0.8822595771441636,-0.17284280154365142
0.8929869558933509,0.22097651156838474,-0.5629763642575102,-1.2685739886014484,1.1523389031434301,1.0793038714676086,-0.47956987800970646,-0.9559673088322831,-1.117597707086703
0.5399268763291641,0.38486212932704444,1.2914959342071812,0.8929869558933509,1.3035718349587115,0.22097651156838474,-0.5629763642575102,-1.2685739886014484,1.1523389031434301
-0.6585129650697785,0.02692029382563851,0.089904233646936,0.5399268763291641,0.12921430394383385,0.38486212932704444,1.2914959342071812,0.8929869558933509,1.3035718349587115
-1.0344619022530468,-0.8475443439668255,1.37591478449234,-0.6585129650697785,1.399981320634751,0.02692029382563851,0.089904233646936,0.5399268763291641,0.12921430394383385
-0.025089938076369566,-0.7309661327059558,1.3717553489422716,-1.0344619022530468,-0.06369577706998694,-0.8475443439668255,1.37591478449234,-0.6585129650697785,1.399981320634751
1.464398395018545,-0.6015283885336459,-0.6240281963795726,-0.025089938076369566,-0.73228996576505,-0.7309661327059558,1.3717553489422716,-1.0344619022530468,-0.06369577706998694
0.9981163888735476,-1.220148979129986,-0.662187436417893,1.464398395018545,-0.29108579643568416,-0.6015283885336459,-0.6240281963795726,-0.025089938076369566,-0.73228996576505
-0.5684870411271027,-0.6044991101282728,-0.9079370271516123,0.9981163888735476,-1.555230903950784,-1.220148979129986,-0.662187436417893,1.464398395018545,-0.29108579643568416
