2.401366446785279329e+00,2.404456729772709078e+00,1.946970376728586860e+00,8.434513761435631363e-01,2.987678064722738003e-01,1.212826810018498236e+00,2.700433858669128995e-01,-8.178935013433134005e-01,-2.251942501033789679e+00,-2.811675008111547580e+00,-3.033078492911902124e+00,-7.416215135345133325e-01,4.075999433384445148e-01
7.872350130490172182e-01,6.362084521395434678e-01,9.706199305871193728e-01,1.332427504701550469e-01,3.100901562709534875e-01,-1.119194101902195815e+00,-4.568025766211581962e-01,4.707882051883076069e-01,-2.321263622771907009e+00,-1.643864819686026379e+00,-1.065152910674299847e+00,-6.773107518751269041e-01,-3.318015255969736788e-01
4.495455197471394659e-01,1.310982338306142747e+00,5.099104542347502322e-01,1.727429970120381852e-01,-4.274301431532562812e-01,-1.614179510016254593e+00,1.486435133959382593e-01,1.644754919992973304e-03,-9.465390977744182477e-01,-1.561965831726174647e+00,3.269276204279804310e-02,7.019719236103907356e-01,1.679741963771728408e-01
5.013777742576479568e-01,-7.294404092407392494e-03,1.368317954072549414e+00,1.597006663903143719e+00,2.100759679748851028e+00,2.532959218218938879e+00,1.597834683296429359e-01,3.434874973630515083e-01,1.881012540762344365e+00,1.502104084995526875e-02,7.686130829012267629e-01,1.089594195344449234e+00,5.698546556727552836e-01
-1.376866814394460126e-01,-5.223592388295297262e-01,-4.832798597206582336e-01,1.431954422492126122e+00,3.618304042197529324e-01,1.133064830379932192e-01,-5.365182401739202467e-01,-2.550912114076796522e-01,1.561479103412593217e+00,3.617337187014046246e-02,-4.286784604823273281e-01,9.194112480213756378e-01,8.461806352013911958e-01
-1.050682515026427621e+00,2.900856706974643817e-01,6.512593645748518401e-02,7.645814372996757591e-01,2.091783452959806056e+00,2.153008999127292711e+00,1.492951691480403298e+00,-3.585255097529974067e-01,-1.267608249637066198e+00,-9.030440508418767775e-01,6.339155923831919504e-01,1.048310263073415127e+00,1.561882031035194629e+00
-1.040979334265897283e+00,-1.142259269401131982e+00,-1.331535236851395076e+00,1.469063146760388877e-02,1.858488687398055506e+00,1.903006105726286146e+00,2.986301643774700754e+00,1.260033031098057199e+00,-5.982881935443147281e-01,3.160184121079391648e-03,8.952783918632244431e-01,5.134975463959875475e-01,8.788799085852398996e-01
-7.342458861464535858e-01,-1.145879428379301901e+00,3.595329921783387839e-01,6.318809191597946073e-01,6.814909379554997537e-01,1.301970313354123165e+00,-3.940240030190798014e-03,-2.414696700085894321e-01,1.206351607236975321e+00,2.968128364713800704e-01,-7.787328459253543000e-01,-1.378271649560107948e+00,-8.497113454162593671e-01
-5.289259966233128551e-01,1.945081163058869633e-01,1.064602854640393614e+00,1.551083377038136923e+00,1.588730611430198447e+00,-7.897040287030886174e-03,-2.249572296175227137e+00,-1.684665665184825301e+00,-1.164797285476781852e+00,-5.943235748466031421e-01,2.625535632761309343e-02,-1.717701634654833942e+00,-7.359361978739842325e-01
1.307801422006763303e+00,1.425250272595822043e+00,2.197167669952253544e+00,2.069747925924789733e+00,1.612756351304943658e+00,1.203473836765218019e+00,-4.982817221429066135e-01,-6.829146405848167678e-01,-6.311655850354387365e-01,-1.263584303855456836e+00,-7.465646912737395891e-01,1.459547199911999105e+00,1.345211531130517280e+00
1.489824419020710833e+00,2.710665982465128465e+00,7.995417091470972126e-01,1.319702801983305473e+00,1.506387139016135412e+00,8.864615970531857236e-01,1.102529453986072827e+00,1.663971230388440192e+00,-5.995033051252099954e-01,-1.328044829894563073e+00,1.347143333760075778e+00,8.688337346136668637e-01,1.384513660249835354e+00
5.445234676965972076e-01,8.445534855706652438e-03,1.413717180163892584e+00,1.320662068380942467e+00,4.438892837068104669e-01,-7.144231073917719499e-01,-1.020270898367244827e+00,1.157074235256513456e-01,4.108430443674657151e-01,5.034552130195559805e-01,2.271165129975468044e+00,1.561132698544310804e+00,7.751696603594629975e-01
7.198429261676574376e-01,-1.141887928391827511e+00,-1.614860219513921002e+00,1.526410685867515937e+00,6.116895602176474211e-01,1.402623363315191329e-01,1.060828870199958862e+00,3.463875606327687096e-01,-1.390839759633480943e+00,-1.219297447254154232e+00,2.764621606600792258e-01,1.255078946492345970e+00,1.010932965559204977e+00
-1.040242436843941798e+00,8.921872881133948718e-01,6.578055805894819086e-01,3.970070363051343976e-01,1.325554071789547317e+00,9.964691853487481765e-01,3.483491667888394261e+00,2.837704527122533626e+00,-2.795156165546570648e-01,-1.876620641253373689e+00,4.267714577565524525e-01,-1.118689076594483911e+00,-8.026802123370533337e-01
-1.965582479564650820e+00,-1.566810394412969210e+00,4.537807586124338322e-01,2.590560884615349391e+00,3.662118162660822129e+00,1.394093463018294177e+00,1.839116066399513194e+00,1.503655830912969504e+00,-7.009167239926488158e-01,-6.574014453894245769e-01,1.086097819430566158e+00,7.727682576356870170e-01,5.943332819089816033e-01
2.832480611332346271e-02,3.659161859573198394e-01,9.230162956844668587e-01,3.088624713247114073e+00,3.409226415370668395e+00,3.575075898869338964e+00,2.726489201186016231e+00,-2.048747843480049458e+00,-3.014566108269230771e+00,2.200468545578835589e-01,3.179164533167538886e-01,6.874615407529197642e-01,2.026628390817134751e+00
-4.127992443678372703e-01,1.179557171310386732e+00,1.711595025318806140e+00,7.067392307056739043e-01,3.181215765321325217e-01,3.173396566868178059e+00,1.433219664844811225e+00,-1.884216604743756074e+00,-1.971534849391229915e+00,-1.527281702049623879e+00,-3.165702834255448850e-01,2.519406612368390030e-01,-9.277646577541864836e-01
5.222327061450844354e-01,5.660726471163796125e-01,1.425390096185679800e+00,2.719247310564812281e+00,6.635957385160894395e-01,-1.104732167753450955e+00,-4.190966563495945318e-01,-1.431886396457706212e+00,-2.413378307725547955e+00,-1.076799019741031538e+00,-1.072713305138664995e-02,2.273286372282932177e+00,1.403978089040072597e+00
