fpc_1,fpc_1_lag1,fpc_2_lag1,fpc_3_lag1
0.4226506817306591,0.457589774381612,0.18985880494488297,-1.2908013897095907
-0.694634883185438,0.4226506817306591,-1.8434255984998191,-1.1309364208367048
-0.9427301870757456,-0.694634883185438,-1.2328758656421903,-0.5095573436455892
-2.2848641581504983,-0.9427301870757456,-0.9875949942272627,0.588825745410283
-1.886144181313207,-2.2848641581504983,-0.17092457865610364,-0.1741450744883086
-0.32148545087756786,-1.886144181313207,-0.06176109662026609,0.34690772264981157
0.9721662690252432,-0.32148545087756786,-0.8051034555402466,0.03535356752730555
0.4938042422992693,0.9721662690252432,-0.5046388414961817,0.5488500748611372
-0.3180749890943912,0.4938042422992693,-1.2475659720191294,-1.00336159469084
-0.2953509834028903,-0.3180749890943912,-1.4787631124138851,0.04349776529405638
-0.1658394516713218,-0.2953509834028903,0.5140146866314008,0.20550214099330022
-0.5175279006327451,-0.1658394516713218,-1.7092866179650519,-0.061200573919872374
1.0990080243739127,-0.5175279006327451,-0.4209819092992804,-1.742716944467461
0.3257668552729047,1.0990080243739127,-0.20104555437506408,-0.6639868593511171
-0.6503112278118663,0.3257668552729047,0.11925198915234216,-0.1509888111555312
-0.5793534643088923,-0.6503112278118663,0.46578131232139663,-0.12581173444963134
-1.1580335738945735,-0.5793534643088923,1.1215947794795247,0.26048578068837214
-1.0173568121534957,-1.1580335738945735,0.04033872464057155,-1.578737146015648
-0.5531954396341323,-1.0173568121534957,1.315260685781925,-0.41330209533254886
-1.1944406822184332,-0.5531954396341323,2.075806691608198,0.1886915838422537
-1.791919167736944,-1.1944406822184332,0.7621897988753126,-1.0882721446419883
-1.4756303244515387,-1.791919167736944,0.560674413415149,0.06980776049964205
-1.3456017109382947,-1.4756303244515387,0.035235358024989415,2.6283513620878804
0.1389921424573809,-1.3456017109382947,0.28585415026345434,0.24431908264047647
0.5548159626119624,0.1389921424573809,0.0652434635045303,0.8404559220116886
-0.9586431052662481,0.5548159626119624,0.16585283842557086,-0.24611679821759058
-0.7040063490684905,-0.9586431052662481,-0.6987872305300443,0.13588465468252214
0.24870766582655335,-0.7040063490684905,1.6020052601992687,-0.8480027025424303
0.5663042094525895,0.24870766582655335,-0.3609425861224501,1.420023892837056
-0.34525277971346646,0.5663042094525895,-1.0378764982846023,-1.0082385660899447
-0.5758474687681158,-0.34525277971346646,-0.39029339818460757,0.031021594241699313
-0.02934606221411837,-0.5758474687681158,-1.2772869853987388,-0.33351575055637245
0.8215822406661114,-0.02934606221411837,-0.48731602980677075,0.22331077512502792
1.2538601547993504,0.8215822406661114,-0.10326872925410419,-1.1871896268789237
0.7648366833782222,1.2538601547993504,-1.1649144643563227,0.8349724675208148
1.387533550945745,0.7648366833782222,-1.0602591275364615,0.3055840030813754
1.0367236866441205,1.387533550945745,-0.5938524455373227,1.4597461664276044
2.3669872906719407,1.0367236866441205,-0.1303088596177866,-0.16711080422567745
2.363745528502945,2.3669872906719407,0.38128772336402766,-0.5170748579940503
2.502344178670425,2.363745528502945,-0.7411778162442226,0.36608392052357636
2.1550631255008192,2.502344178670425,-1.2009907621825584,0.47192738785409366
1.9156679838518949,2.1550631255008192,1.0208136187039667,0.7867689682558351
1.376155690847186,1.9156679838518949,1.3200611683998333,0.9177393702930106
2.1480060612403453,1.376155690847186,0.8212173657520808,1.0985934779481856
1.9619821104822006,2.1480060612403453,0.3783749613534034,0.4650725679372857
1.4109599563231434,1.9619821104822006,0.13735163826996247,-0.5686217582504858
1.5643851762017928,1.4109599563231434,-0.41792486214979957,-0.8203740137668869
0.5812701877045622,1.5643851762017928,-0.6762463092782863,0.03753020128597146
0.2885214281388631,0.5812701877045622,-0.8133938128181185,-1.0648794288904249
-0.04032049868041572,0.2885214281388631,-0.5185384843898858,-1.1886467378687475
-0.9265570906836591,-0.04032049868041572,-1.0034021884628386,-0.3142592224967956
0.25244008688296427,-0.9265570906836591,-1.3815352018096505,-0.5667609247015019
1.3935339262853608,0.25244008688296427,-0.4032284379424683,1.508954219921016
1.6274718105599726,1.3935339262853608,-1.3919507777196132,1.6689155741510278
1.471343288975346,1.6274718105599726,-0.8626893284005359,0.37242473404554555
1.0033832119302222,1.471343288975346,-0.5069708449799318,0.40982669820590195
0.45386469014851133,1.0033832119302222,0.7023066237281869,-0.39044023354992025
-0.31816263867450667,0.45386469014851133,1.1624197548240531,-1.2465169170936488
0.04856904328191673,-0.31816263867450667,0.8406582180381613,0.35051623750762223
0.10957479443451335,0.04856904328191673,-1.2447287774754336,-0.38326401244201325
0.19621539750777972,0.10957479443451335,-0.9422733957658981,0.20154778544024965
-1.0665096567540326,0.19621539750777972,1.3629228549310775,-1.4534135897418325
-0.01645783713735266,-1.0665096567540326,-0.7551999226361907,0.7439961075329478
1.5410990174082289,-0.01645783713735266,0.01007687996027233,0.3804268119550924
1.1162305383170132,1.5410990174082289,-0.10406267385587896,-0.014493552742852826
0.7277659915739776,1.1162305383170132,0.6030662298425997,-0.11483387939159823
0.0659580266164274,0.7277659915739776,-0.16616743152071115,-1.5620465916506285
0.05779657393485002,0.0659580266164274,-0.6116083126463634,-1.0828764955367483
-1.434689519001062,0.05779657393485002,0.42759503698879286,0.3242009441266729
-0.5493460118739485,-1.434689519001062,0.47688266048896294,-0.10516948905150739
-0.9578992090902005,-0.5493460118739485,0.10074751549524415,0.451854819325348
0.249140308952009,-0.9578992090902005,0.08563111238246086,0.9193193198188856
-0.2273268618037359,0.249140308952009,1.1436327656038336,-0.48555604925545326
1.3368859431897426,-0.2273268618037359,-0.49932993221807015,0.6613742725041513
0.40737473893288784,1.3368859431897426,-0.17680169283400055,-0.9982234606235687
-0.03875661846868423,0.40737473893288784,-1.5725389442168793,-0.3827055668252988
-0.29933995500027555,-0.03875661846868423,-2.803534890331631,-1.3463133809089463
0.29553360359956105,-0.29933995500027555,0.01728607484110135,-1.5564499191065277
-0.05587085842601455,0.29553360359956105,1.1206650781756413,-0.3173690299657849
0.15828641179105316,-0.05587085842601455,0.4051598527035835,0.7825929376646276
-1.3998666742662056,0.15828641179105316,-1.0558247626709079,-0.01876992081764136
-0.9591674408169633,-1.3998666742662056,-0.7296300580985635,-0.7669763440578441
0.33523567961674244,-0.9591674408169633,-0.48029189700866937,-0.5309255322280299
0.7352646581144945,0.33523567961674244,0.8665266504425836,-0.1064650797454364
1.5736792978433187,0.7352646581144945,-0.36457358969926856,0.24607271899938354
0.7042862747925338,1.5736792978433187,0.9693855302933084,2.0946075188033455
