fpc_2,fpc_1_lag1,fpc_2_lag1,fpc_3_lag1,fpc_4_lag1
0.8958227839058556,1.3194909929362981,0.946163714570788,0.6185389766695258,0.30681821057891834
1.0489755490599069,1.357337729313263,0.8958227839058556,0.6266049538585342,1.1018871224628664
0.8659710322027979,1.4288067515381275,1.0489755490599069,0.5161598125771322,-0.029241019487766015
1.370687217484453,1.4897955499372268,0.8659710322027979,0.6117922455642626,0.5688346743580005
1.3779982230773102,1.6683727967785729,1.370687217484453,0.621140131475392,0.30102180085276026
1.048210610216858,1.5907508340470946,1.3779982230773102,0.24358872744751178,-0.8154992175694045
1.2440015259918473,1.3157976749337574,1.048210610216858,0.23331677564567377,-0.40901685192228465
0.9483877731968421,1.2609114521244194,1.2440015259918473,0.5852340263626711,-0.4741990515008296
1.075854913935892,1.2070954845307806,0.9483877731968421,0.7996503013338156,-1.8956538071891167
1.427997419849834,1.2303150330229948,1.075854913935892,0.7608598806962106,-0.5386497693816024
1.2477028493835631,1.1690773830491918,1.427997419849834,0.016588358017204964,-0.07265550970565408
0.5290358214174553,1.0816056778339505,1.2477028493835631,-0.11530367358013555,-0.1947027212636232
0.8721868655654906,0.9990302008159507,0.5290358214174553,0.47371913856557224,-0.03926770242482016
0.8582226190959358,0.9125444725214132,0.8721868655654906,-0.14891356589289617,-0.17996391116595548
0.5846190050495393,0.8874950443868179,0.8582226190959358,-0.13795246885237153,0.2107858982065284
0.614196070337766,0.9633647549068669,0.5846190050495393,0.38939046069634703,-0.579165242809389
1.1706507341357593,1.0095040707330534,0.614196070337766,0.027932418753436775,-0.006732505491613294
0.5128199456231008,1.097839537871781,1.1706507341357593,-0.027490736751230916,-0.4273144023491346
1.1813119139364463,1.0885259099724047,0.5128199456231008,0.4397253872519568,0.195010673023516
0.9600262251918539,1.148323088570485,1.1813119139364463,-0.5838971778019995,0.6832286979344022
0.7730026324707839,1.1218993797252248,0.9600262251918539,-0.5537020897143304,-0.1619268134676612
0.7055701008829119,0.9882097880172788,0.7730026324707839,-0.1654263030394256,-0.10374298550482068
0.7707020747814072,1.026061416503301,0.7055701008829119,-0.3496461205028518,0.14670352679329948
0.5800221653162897,0.9238893405091145,0.7707020747814072,-0.12120506220845828,-0.06132164164622041
0.39223089118048954,1.00376584374066,0.5800221653162897,-0.42288131763853704,0.8950780652199698
1.4011984192315918,1.0765635452334954,0.39223089118048954,-0.6607007047781056,1.4156313858743235
1.2705406968985404,1.0894554442376547,1.4011984192315918,-0.5444903761199168,1.6945104646883833
0.23728524709515195,0.8212281112253466,1.2705406968985404,-0.9306487753123818,0.4853991179379128
0.4622473007565937,0.6334832632432067,0.23728524709515195,-0.0885850155127559,-0.8203980539569521
0.7447955547154103,0.5844690893617075,0.4622473007565937,-0.24292636485487867,-1.482954961774379
0.5629047027760634,0.5751291335766358,0.7447955547154103,-0.48446929028466545,0.1109049337116032
0.43276057441603805,0.5489126696753884,0.5629047027760634,-0.5260712036043517,0.19993365648575773
0.6854030102137322,0.5698453257361744,0.43276057441603805,-0.7801493645779797,-0.6150233775904822
0.38735864020205074,0.5305176096182621,0.6854030102137322,-1.0835610544553462,0.4565943090732074
0.42089589889603823,0.5079636726828514,0.38735864020205074,-0.7369295814384739,0.5645991963469443
0.24800970874603553,0.43010143154780506,0.42089589889603823,-0.6035999473755652,-0.22063793950309185
